#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         426    -7.14496    -7.20295   0.0253999
         427    -7.14263    -7.20281   0.0253409
         428    -7.14129    -7.20266   0.0252821
         429    -7.13965    -7.20252   0.0252235
         430    -7.13867    -7.20237   0.0251653
         431    -7.13738    -7.20222   0.0251074
         432    -7.13676    -7.20207   0.0250497
         433    -7.13551    -7.20191   0.0249923
         434    -7.13461    -7.20176   0.0249352
         435    -7.13308     -7.2016   0.0248784
         436    -7.13158    -7.20144   0.0248219
         437    -7.13074    -7.20128   0.0247656
         438    -7.12928    -7.20111   0.0247096
         439    -7.12817    -7.20095   0.0246539
         440    -7.12774    -7.20078   0.0245984
         441    -7.12636    -7.20061   0.0245432
         442    -7.12598    -7.20044   0.0244883
         443     -7.1253    -7.20027   0.0244336
         444    -7.12466     -7.2001   0.0243791
         445    -7.12438    -7.19993   0.0243249
         446     -7.1238    -7.19976    0.024271
         447    -7.12326    -7.19959   0.0242173
         448    -7.12243    -7.19942   0.0241639
         449    -7.12228    -7.19925   0.0241107
         450    -7.12055    -7.19907   0.0240577
         451    -7.11983     -7.1989    0.024005
         452     -7.1198    -7.19872   0.0239525
         453    -7.11883    -7.19855   0.0239003
         454    -7.11887    -7.19837   0.0238483
         455    -7.11831    -7.19819   0.0237965
         456    -7.11746    -7.19802    0.023745
         457     -7.1173    -7.19784   0.0236937
         458    -7.11621    -7.19766   0.0236427
         459    -7.11613    -7.19748   0.0235918
         460    -7.11641    -7.19731   0.0235412
         461    -7.11609    -7.19713   0.0234908
         462    -7.11614    -7.19696   0.0234406
         463    -7.11622    -7.19678   0.0233906
         464    -7.11635    -7.19661   0.0233408
         465    -7.11588    -7.19644   0.0232913
         466    -7.11511    -7.19626    0.023242
         467    -7.11569    -7.19609   0.0231928
         468    -7.11501    -7.19592   0.0231439
         469    -7.11534    -7.19574   0.0230952
         470    -7.11474    -7.19557   0.0230467
         471    -7.11483     -7.1954   0.0229984
         472    -7.11495    -7.19523   0.0229503
         473    -7.11447    -7.19506   0.0229024
         474    -7.11498    -7.19489   0.0228548
         475    -7.11489    -7.19472   0.0228073
         476    -7.11483    -7.19455     0.02276
         477     -7.1148    -7.19439   0.0227129
         478    -7.11512    -7.19422   0.0226659
         479     -7.1158    -7.19406   0.0226192
         480    -7.11586    -7.19389   0.0225727
         481    -7.11594    -7.19373   0.0225263
         482     -7.1167    -7.19357   0.0224802
         483    -7.11652    -7.19341   0.0224342
         484    -7.11733    -7.19326   0.0223884
         485    -7.11816     -7.1931   0.0223428
         486    -7.11869    -7.19295   0.0222973
         487    -7.11892     -7.1928   0.0222521
         488    -7.11949    -7.19264    0.022207
         489    -7.12008     -7.1925    0.022162
         490    -7.12068    -7.19235   0.0221173
         491    -7.12098     -7.1922   0.0220727
         492    -7.12227    -7.19206   0.0220283
         493    -7.12293    -7.19192   0.0219841
         494    -7.12328    -7.19178     0.02194
         495    -7.12364    -7.19165   0.0218961
         496    -7.12467    -7.19151   0.0218524
         497    -7.12473    -7.19138   0.0218088
         498    -7.12547    -7.19124   0.0217655
         499    -7.12686    -7.19111   0.0217222
         500    -7.12729    -7.19099   0.0216792
         501    -7.12872    -7.19086   0.0216362
         502    -7.12951    -7.19074   0.0215935
         503    -7.13031    -7.19062   0.0215509
         504    -7.13178     -7.1905   0.0215084
         505    -7.13294    -7.19039   0.0214662
         506     -7.1338    -7.19028    0.021424
         507    -7.13402    -7.19017   0.0213821
         508    -7.13458    -7.19006   0.0213402
         509    -7.13582    -7.18995   0.0212986
         510    -7.13675    -7.18985   0.0212571
         511     -7.1377    -7.18974   0.0212157
         512    -7.13868    -7.18964   0.0211745
         513    -7.13935    -7.18955   0.0211335
         514    -7.14006    -7.18945   0.0210926
         515    -7.14111    -7.18936   0.0210518
         516    -7.14155    -7.18926   0.0210112
         517    -7.14266    -7.18917   0.0209708
         518    -7.14316    -7.18909   0.0209305
         519    -7.14402      -7.189   0.0208903
         520    -7.14555    -7.18891   0.0208503
         521    -7.14745    -7.18884   0.0208105
         522    -7.14906    -7.18876   0.0207707
         523    -7.15071    -7.18869   0.0207312
         524    -7.15207    -7.18862   0.0206917
         525    -7.15282    -7.18855   0.0206524
         526    -7.15393    -7.18848   0.0206132
         527    -7.15541    -7.18842   0.0205742
         528    -7.15628    -7.18836   0.0205354
         529    -7.15751     -7.1883   0.0204966
         530    -7.15878    -7.18824    0.020458
         531    -7.16073    -7.18819   0.0204196
         532    -7.16273    -7.18814   0.0203812
         533    -7.16477     -7.1881    0.020343
         534     -7.1662    -7.18806    0.020305
         535    -7.16831    -7.18802   0.0202671
         536    -7.17046    -7.18799   0.0202293
         537    -7.17232    -7.18796   0.0201916
         538    -7.17421    -7.18794   0.0201541
         539    -7.17646    -7.18791   0.0201167
         540    -7.17842     -7.1879   0.0200795
         541    -7.18008    -7.18788   0.0200424
         542    -7.18079    -7.18787   0.0200054
         543     -7.1825    -7.18786   0.0199686
         544    -7.18488    -7.18785   0.0199319
         545    -7.18824    -7.18785   0.0198953
         546    -7.19001    -7.18786   0.0198588
         547    -7.19244    -7.18787   0.0198225
         548    -7.19423    -7.18788   0.0197864
         549    -7.19635    -7.18789   0.0197503
         550    -7.19847    -7.18791   0.0197144
         551    -7.20092    -7.18794   0.0196787
         552    -7.20304    -7.18796    0.019643
         553    -7.20483    -7.18799   0.0196075
         554     -7.2063    -7.18803   0.0195722
         555    -7.20872    -7.18806    0.019537
         556    -7.21113    -7.18811   0.0195019
         557    -7.21287    -7.18815   0.0194669
         558    -7.21459     -7.1882   0.0194321
         559    -7.21662    -7.18825   0.0193974
         560    -7.21894     -7.1883   0.0193628
         561    -7.22091    -7.18836   0.0193284
         562    -7.22317    -7.18842   0.0192941
         563    -7.22475    -7.18849   0.0192599
         564    -7.22598    -7.18855   0.0192259
         565    -7.22781    -7.18862    0.019192
         566    -7.22897     -7.1887   0.0191582
         567     -7.2304    -7.18877   0.0191246
         568    -7.23277    -7.18885   0.0190911
         569    -7.23445    -7.18893   0.0190577
         570    -7.23511    -7.18901   0.0190244
         571     -7.2367    -7.18909   0.0189913
         572    -7.23793    -7.18918   0.0189583
         573    -7.23943    -7.18926   0.0189254
         574    -7.24121    -7.18936   0.0188926
         575     -7.2436    -7.18945     0.01886
         576    -7.24432    -7.18954   0.0188275
         577    -7.24565    -7.18964   0.0187951
         578    -7.24758    -7.18974   0.0187629
         579    -7.24882    -7.18984   0.0187307
         580     -7.2497    -7.18995   0.0186987
         581    -7.25086    -7.19005   0.0186668
         582    -7.25263    -7.19016   0.0186351
         583    -7.25404    -7.19027   0.0186034
         584    -7.25508    -7.19038   0.0185719
         585    -7.25674    -7.19049   0.0185405
         586    -7.25772    -7.19061   0.0185092
         587    -7.25963    -7.19073   0.0184781
         588    -7.26055    -7.19084    0.018447
         589    -7.26176    -7.19097   0.0184161
         590    -7.26261    -7.19109   0.0183853
         591    -7.26312    -7.19121   0.0183546
         592    -7.26393    -7.19133    0.018324
         593    -7.26471    -7.19145   0.0182935
         594    -7.26514    -7.19158   0.0182631
         595    -7.26555     -7.1917   0.0182329
         596    -7.26626    -7.19183   0.0182027
         597    -7.26695    -7.19195   0.0181726
         598    -7.26892    -7.19208   0.0181427
         599     -7.2699    -7.19221   0.0181129
         600    -7.27054    -7.19234   0.0180832
         601    -7.27116    -7.19247   0.0180536
         602    -7.27112    -7.19261    0.018024
         603    -7.27269    -7.19274   0.0179946
         604    -7.27294    -7.19287   0.0179653
         605    -7.27351      -7.193   0.0179361
         606    -7.27341    -7.19314    0.017907
         607    -7.27426    -7.19327    0.017878
         608    -7.27414     -7.1934   0.0178491
         609    -7.27497    -7.19354   0.0178203
         610    -7.27513    -7.19367   0.0177916
         611    -7.27593    -7.19381    0.017763
         612    -7.27542    -7.19394   0.0177345
         613    -7.27554    -7.19407    0.017706
         614    -7.27629    -7.19421   0.0176777
         615    -7.27638    -7.19434   0.0176495
         616     -7.2771    -7.19447   0.0176213
         617    -7.27748    -7.19461   0.0175933
         618    -7.27752    -7.19474   0.0175653
         619    -7.27787    -7.19488   0.0175375
         620    -7.27788    -7.19501   0.0175097
         621    -7.27788    -7.19514    0.017482
         622     -7.2785    -7.19528   0.0174544
         623    -7.27847    -7.19541   0.0174269
         624    -7.27906    -7.19555   0.0173995
         625    -7.27867    -7.19568   0.0173722
         626    -7.27891    -7.19581   0.0173449
         627    -7.27914    -7.19594   0.0173178
         628    -7.27935    -7.19608   0.0172907
         629    -7.27923    -7.19621   0.0172637
         630    -7.27941    -7.19634   0.0172368
         631    -7.27894    -7.19647     0.01721
         632    -7.27976     -7.1966   0.0171833
         633    -7.28024    -7.19674   0.0171566
         634     -7.2807    -7.19687   0.0171301
         635    -7.28149      -7.197   0.0171036
         636     -7.2813    -7.19714   0.0170772
         637    -7.28012    -7.19727   0.0170509
         638    -7.28024     -7.1974   0.0170247
         639    -7.28003    -7.19752   0.0169985
         640    -7.28045    -7.19765   0.0169725
         641    -7.28055    -7.19778   0.0169465
         642    -7.28032    -7.19791   0.0169206
         643    -7.28009    -7.19804   0.0168948
         644     -7.2805    -7.19817    0.016869
         645    -7.28058     -7.1983   0.0168433
         646    -7.28066    -7.19842   0.0168177
         647    -7.28074    -7.19855   0.0167922
         648    -7.28114    -7.19868   0.0167668
         649    -7.28056     -7.1988   0.0167414
         650    -7.28128    -7.19893   0.0167162
         651    -7.28104    -7.19906    0.016691
         652    -7.28176    -7.19918   0.0166658
         653    -7.28183    -7.19931   0.0166408
         654    -7.28191    -7.19944   0.0166158
         655     -7.2823    -7.19956    0.016591
         656    -7.28303    -7.19969   0.0165662
         657    -7.28343    -7.19982   0.0165414
         658    -7.28351    -7.19995   0.0165168
         659    -7.28293    -7.20007   0.0164922
         660    -7.28301     -7.2002   0.0164677
         661    -7.28308    -7.20032   0.0164432
         662    -7.28283    -7.20045   0.0164189
