#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         385  -0.0391166  -0.0364494 5.98588e-05
         386  -0.0391388  -0.0364563 6.01078e-05
         387  -0.0391587  -0.0364633 6.03568e-05
         388  -0.0391787  -0.0364703 6.06056e-05
         389  -0.0391987  -0.0364773 6.08543e-05
         390  -0.0392188  -0.0364843 6.11029e-05
         391  -0.0392437  -0.0364914 6.13528e-05
         392  -0.0392639  -0.0364985 6.16026e-05
         393  -0.0392842  -0.0365056 6.18524e-05
         394  -0.0393093  -0.0365127 6.21034e-05
         395  -0.0393321  -0.0365198  6.2355e-05
         396  -0.0393526   -0.036527 6.26066e-05
         397  -0.0393732  -0.0365341  6.2858e-05
         398  -0.0393938  -0.0365413 6.31094e-05
         399  -0.0394169  -0.0365485 6.33614e-05
         400  -0.0394401  -0.0365558  6.3614e-05
         401  -0.0394633   -0.036563 6.38673e-05
         402  -0.0394842  -0.0365703 6.41205e-05
         403  -0.0395052  -0.0365776 6.43736e-05
         404  -0.0395286  -0.0365849 6.46273e-05
         405   -0.039552  -0.0365922 6.48817e-05
         406  -0.0395732  -0.0365995  6.5136e-05
         407  -0.0395969  -0.0366069  6.5391e-05
         408  -0.0396205  -0.0366143 6.56466e-05
         409  -0.0396443  -0.0366217 6.59028e-05
         410  -0.0396681  -0.0366291 6.61596e-05
         411  -0.0396897  -0.0366366 6.64163e-05
         412  -0.0397113   -0.036644 6.66731e-05
         413  -0.0397329  -0.0366515 6.69298e-05
         414   -0.039757   -0.036659 6.71872e-05
         415  -0.0397789  -0.0366665 6.74446e-05
         416  -0.0398031  -0.0366741 6.77026e-05
         417  -0.0398322  -0.0366816 6.79625e-05
         418  -0.0398542  -0.0366892 6.82224e-05
         419  -0.0398763  -0.0366968 6.84823e-05
         420  -0.0399032  -0.0367045 6.87435e-05
         421  -0.0399302  -0.0367121 6.90058e-05
         422  -0.0399525  -0.0367198 6.92682e-05
         423  -0.0399749  -0.0367275 6.95306e-05
         424  -0.0400044  -0.0367352 6.97948e-05
         425  -0.0400293   -0.036743 7.00596e-05
         426  -0.0400519  -0.0367508 7.03244e-05
         427  -0.0400746  -0.0367585 7.05893e-05
         428  -0.0400974  -0.0367663 7.08541e-05
         429  -0.0401249  -0.0367742 7.11201e-05
         430  -0.0401478   -0.036782 7.13862e-05
         431  -0.0401755  -0.0367899 7.16534e-05
         432  -0.0401986  -0.0367978 7.19207e-05
         433  -0.0402241  -0.0368057 7.21886e-05
         434   -0.040252  -0.0368136 7.24577e-05
         435  -0.0402776  -0.0368216 7.27274e-05
         436  -0.0403034  -0.0368296 7.29977e-05
         437  -0.0403291  -0.0368376 7.32686e-05
         438   -0.040355  -0.0368456 7.35401e-05
         439  -0.0403786  -0.0368537 7.38116e-05
         440  -0.0404069  -0.0368617 7.40843e-05
         441   -0.040433  -0.0368698 7.43576e-05
         442  -0.0404568   -0.036878 7.46309e-05
         443  -0.0404807  -0.0368861 7.49042e-05
         444  -0.0405022  -0.0368942  7.5177e-05
         445  -0.0405286  -0.0369024 7.54504e-05
         446  -0.0405504  -0.0369106 7.57233e-05
         447  -0.0405745  -0.0369188 7.59962e-05
         448  -0.0406011   -0.036927 7.62698e-05
         449  -0.0406255  -0.0369352 7.65434e-05
         450  -0.0406546  -0.0369435 7.68183e-05
         451  -0.0406791  -0.0369518 7.70932e-05
         452  -0.0407036  -0.0369601 7.73682e-05
         453  -0.0407306  -0.0369684 7.76439e-05
         454  -0.0407577  -0.0369768 7.79202e-05
         455  -0.0407825  -0.0369851 7.81965e-05
         456  -0.0408097  -0.0369935 7.84736e-05
         457  -0.0408346  -0.0370019 7.87507e-05
         458  -0.0408596  -0.0370103 7.90279e-05
         459  -0.0408871  -0.0370188 7.93058e-05
         460  -0.0409123  -0.0370272 7.95838e-05
         461  -0.0409399  -0.0370357 7.98624e-05
         462  -0.0409676  -0.0370442 8.01417e-05
         463   -0.040993  -0.0370528 8.04212e-05
         464  -0.0410184  -0.0370613 8.07007e-05
         465   -0.041044  -0.0370699 8.09804e-05
         466  -0.0410744  -0.0370785 8.12613e-05
         467  -0.0411025  -0.0370871 8.15428e-05
         468  -0.0411306  -0.0370957  8.1825e-05
         469  -0.0411541  -0.0371044 8.21069e-05
         470  -0.0411801  -0.0371131 8.23888e-05
         471  -0.0412061  -0.0371217 8.26709e-05
         472  -0.0412323  -0.0371305 8.29532e-05
         473  -0.0412608  -0.0371392 8.32362e-05
         474  -0.0412895  -0.0371479 8.35198e-05
         475  -0.0413182  -0.0371567 8.38042e-05
         476  -0.0413447  -0.0371655 8.40887e-05
         477  -0.0413712  -0.0371743 8.43734e-05
         478  -0.0413978  -0.0371832 8.46583e-05
         479  -0.0414269   -0.037192 8.49438e-05
         480  -0.0414537  -0.0372009 8.52296e-05
         481  -0.0414805  -0.0372098 8.55156e-05
         482  -0.0415051  -0.0372187 8.58012e-05
         483  -0.0415345  -0.0372277 8.60876e-05
         484   -0.041564  -0.0372366 8.63747e-05
         485  -0.0415912  -0.0372456  8.6662e-05
         486  -0.0416185  -0.0372546 8.69495e-05
         487  -0.0416458  -0.0372636 8.72372e-05
         488  -0.0416733  -0.0372726 8.75252e-05
         489  -0.0417032  -0.0372817 8.78139e-05
         490  -0.0417308  -0.0372908 8.81029e-05
         491  -0.0417609  -0.0372999 8.83926e-05
