#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         415    -5.44153    -5.80204    0.025887
         416    -5.44097    -5.80117   0.0258393
         417    -5.43999     -5.8003   0.0257919
         418    -5.43951    -5.79944   0.0257446
         419    -5.43923    -5.79858   0.0256975
         420    -5.43824    -5.79772   0.0256507
         421     -5.4379    -5.79687    0.025604
         422    -5.43746    -5.79602   0.0255575
         423    -5.43722    -5.79517   0.0255111
         424    -5.43703    -5.79432   0.0254649
         425    -5.43705    -5.79348   0.0254189
         426    -5.43696    -5.79265    0.025373
         427    -5.43709    -5.79181   0.0253272
         428    -5.43727    -5.79098   0.0252816
         429     -5.4372    -5.79016   0.0252361
         430    -5.43704    -5.78934   0.0251908
         431     -5.4371    -5.78852   0.0251456
         432    -5.43767    -5.78771   0.0251005
         433    -5.43816     -5.7869   0.0250555
         434    -5.43856     -5.7861   0.0250106
         435    -5.43903     -5.7853   0.0249658
         436    -5.43926    -5.78451   0.0249212
         437    -5.43987    -5.78372   0.0248766
         438    -5.44039    -5.78293   0.0248322
         439    -5.44114    -5.78216   0.0247878
         440    -5.44151    -5.78138   0.0247436
         441    -5.44226    -5.78061   0.0246994
         442    -5.44339    -5.77985   0.0246553
         443    -5.44459    -5.77909   0.0246113
         444    -5.44557    -5.77834   0.0245673
         445    -5.44678     -5.7776   0.0245234
         446    -5.44807    -5.77686   0.0244795
         447    -5.44943    -5.77613   0.0244357
         448    -5.45073     -5.7754    0.024392
         449    -5.45255    -5.77468   0.0243483
         450    -5.45401    -5.77397   0.0243046
         451    -5.45569    -5.77326   0.0242609
         452     -5.4576    -5.77256   0.0242173
         453    -5.45959    -5.77187   0.0241737
         454     -5.4615    -5.77119   0.0241301
         455    -5.46334    -5.77051   0.0240866
         456    -5.46524    -5.76984    0.024043
         457    -5.46737    -5.76918   0.0239995
         458    -5.46956    -5.76853   0.0239561
         459    -5.47182    -5.76788   0.0239126
         460    -5.47398    -5.76724   0.0238691
         461    -5.47605    -5.76661   0.0238257
         462    -5.47817    -5.76599   0.0237823
         463     -5.4811    -5.76537   0.0237389
         464    -5.48363    -5.76476   0.0236955
         465    -5.48619    -5.76416   0.0236521
         466    -5.48879    -5.76357   0.0236088
         467    -5.49158    -5.76299   0.0235654
         468    -5.49455    -5.76242    0.023522
         469    -5.49738    -5.76185   0.0234786
         470    -5.50039     -5.7613   0.0234353
         471    -5.50311    -5.76075   0.0233919
         472    -5.50568    -5.76021   0.0233486
         473    -5.50841    -5.75967   0.0233053
         474    -5.51129    -5.75915    0.023262
         475    -5.51401    -5.75863   0.0232188
