#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
         382      1.1889     1.19195 0.000640272
         383     1.18933     1.19194 0.000638637
         384     1.18977     1.19194 0.000636999
         385      1.1902     1.19193  0.00063536
         386     1.19063     1.19193 0.000633723
         387     1.19105     1.19192  0.00063209
         388     1.19147     1.19192 0.000630462
         389     1.19189     1.19192 0.000628841
         390     1.19231     1.19192 0.000627229
         391     1.19272     1.19193 0.000625628
         392     1.19312     1.19193  0.00062404
         393     1.19352     1.19193 0.000622465
         394     1.19392     1.19194 0.000620906
         395     1.19431     1.19194 0.000619363
         396     1.19469     1.19195 0.000617837
         397     1.19507     1.19196 0.000616331
         398     1.19544     1.19197 0.000614844
         399      1.1958     1.19198 0.000613378
         400     1.19616     1.19199 0.000611934
         401     1.19651       1.192 0.000610512
         402     1.19685     1.19201 0.000609113
         403     1.19719     1.19202 0.000607737
         404     1.19752     1.19204 0.000606385
         405     1.19784     1.19205 0.000605057
         406     1.19816     1.19207 0.000603753
         407     1.19846     1.19208 0.000602474
         408     1.19876      1.1921  0.00060122
         409     1.19905     1.19212  0.00059999
         410     1.19934     1.19213 0.000598785
         411     1.19961     1.19215 0.000597604
         412     1.19988     1.19217 0.000596448
         413     1.20014     1.19219 0.000595315
         414     1.20039     1.19221 0.000594207
         415     1.20063     1.19223 0.000593122
         416     1.20087     1.19225 0.000592059
         417      1.2011     1.19227  0.00059102
         418     1.20132     1.19229 0.000590002
         419     1.20153     1.19232 0.000589005
         420     1.20174     1.19234  0.00058803
         421     1.20193     1.19236 0.000587074
         422     1.20212     1.19238 0.000586139
         423      1.2023     1.19241 0.000585222
         424     1.20248     1.19243 0.000584323
         425     1.20264     1.19246 0.000583442
         426      1.2028     1.19248 0.000582578
         427     1.20295      1.1925  0.00058173
         428      1.2031     1.19253 0.000580897
         429     1.20323     1.19255 0.000580079
         430     1.20336     1.19258 0.000579274
         431     1.20349      1.1926 0.000578482
         432      1.2036     1.19263 0.000577703
         433     1.20371     1.19266 0.000576935
         434     1.20381     1.19268 0.000576178
         435      1.2039     1.19271  0.00057543
         436     1.20399     1.19273 0.000574692
         437     1.20407     1.19276 0.000573962
         438     1.20414     1.19279  0.00057324
         439     1.20421     1.19281 0.000572524
         440     1.20427     1.19284 0.000571815
         441     1.20432     1.19286  0.00057111
         442     1.20437     1.19289 0.000570411
         443     1.20441     1.19292 0.000569715
         444     1.20444     1.19294 0.000569023
         445     1.20447     1.19297 0.000568334
         446     1.20449     1.19299 0.000567646
         447      1.2045     1.19302 0.000566959
         448     1.20451     1.19304 0.000566274
         449     1.20451     1.19307 0.000565588
         450     1.20451      1.1931 0.000564902
         451     1.20449     1.19312 0.000564214
         452     1.20448     1.19315 0.000563525
         453     1.20445     1.19317 0.000562834
         454     1.20443      1.1932  0.00056214
         455     1.20439     1.19322 0.000561443
         456     1.20435     1.19324 0.000560742
         457      1.2043     1.19327 0.000560037
         458     1.20425     1.19329 0.000559327
         459     1.20419     1.19332 0.000558612
         460     1.20413     1.19334 0.000557892
         461     1.20406     1.19336 0.000557167
         462     1.20398     1.19339 0.000556435
         463      1.2039     1.19341 0.000555696
         464     1.20382     1.19343 0.000554951
         465     1.20373     1.19345 0.000554199
         466     1.20363     1.19348  0.00055344
         467     1.20352      1.1935 0.000552673
