#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        7704    -3.42407    -3.42297 3.79076e-05
        7705    -3.42424    -3.42297  3.7903e-05
        7706    -3.42427    -3.42297 3.78985e-05
        7707    -3.42429    -3.42297 3.78939e-05
        7708    -3.42446    -3.42297 3.78895e-05
        7709    -3.42448    -3.42297 3.78851e-05
        7710     -3.4245    -3.42297 3.78807e-05
        7711    -3.42452    -3.42297 3.78763e-05
        7712    -3.42408    -3.42297 3.78717e-05
        7713     -3.4241    -3.42297 3.78671e-05
        7714    -3.42426    -3.42297 3.78625e-05
        7715    -3.42397    -3.42297 3.78579e-05
        7716    -3.42337    -3.42297  3.7853e-05
        7717    -3.42338    -3.42297 3.78481e-05
        7718    -3.42353    -3.42297 3.78433e-05
        7719    -3.42368    -3.42297 3.78385e-05
        7720    -3.42368    -3.42297 3.78337e-05
        7721    -3.42398    -3.42297  3.7829e-05
        7722    -3.42413    -3.42297 3.78244e-05
        7723    -3.42443    -3.42297   3.782e-05
        7724    -3.42427    -3.42297 3.78155e-05
        7725    -3.42426    -3.42297 3.78109e-05
        7726    -3.42409    -3.42297 3.78063e-05
        7727    -3.42423    -3.42297 3.78018e-05
        7728    -3.42451    -3.42297 3.77974e-05
        7729    -3.42495    -3.42297 3.77934e-05
        7730    -3.42507    -3.42297 3.77895e-05
        7731    -3.42505    -3.42297 3.77855e-05
        7732    -3.42442    -3.42297 3.77811e-05
        7733    -3.42409    -3.42297 3.77765e-05
        7734    -3.42406    -3.42297 3.77719e-05
        7735    -3.42387    -3.42297 3.77672e-05
        7736    -3.42384    -3.42297 3.77625e-05
        7737    -3.42395    -3.42297 3.77578e-05
        7738    -3.42376    -3.42297 3.77531e-05
        7739    -3.42372    -3.42297 3.77483e-05
        7740    -3.42368    -3.42297 3.77435e-05
        7741    -3.42378    -3.42297 3.77388e-05
        7742    -3.42389    -3.42297 3.77341e-05
        7743    -3.42399    -3.42297 3.77295e-05
        7744    -3.42379    -3.42297 3.77247e-05
        7745    -3.42404    -3.42297 3.77201e-05
        7746    -3.42398    -3.42297 3.77155e-05
        7747    -3.42393    -3.42298 3.77108e-05
        7748    -3.42448    -3.42298 3.77064e-05
        7749    -3.42442    -3.42298  3.7702e-05
        7750    -3.42436    -3.42298 3.76976e-05
        7751    -3.42446    -3.42298 3.76932e-05
        7752    -3.42409    -3.42298 3.76886e-05
        7753    -3.42403    -3.42298  3.7684e-05
        7754    -3.42443    -3.42298 3.76796e-05
        7755    -3.42452    -3.42298 3.76753e-05
        7756     -3.4243    -3.42298 3.76708e-05
        7757    -3.42409    -3.42298 3.76662e-05
        7758    -3.42388    -3.42298 3.76616e-05
        7759    -3.42382    -3.42298 3.76569e-05
        7760    -3.42421    -3.42298 3.76523e-05
        7761    -3.42415    -3.42298 3.76478e-05
        7762    -3.42409    -3.42298 3.76432e-05
        7763    -3.42387    -3.42298 3.76385e-05
        7764    -3.42381    -3.42298 3.76338e-05
        7765    -3.42376    -3.42298 3.76291e-05
        7766     -3.4237    -3.42298 3.76244e-05
        7767    -3.42379    -3.42298 3.76197e-05
        7768    -3.42359    -3.42298 3.76149e-05
        7769    -3.42353    -3.42298 3.76102e-05
        7770    -3.42348    -3.42298 3.76054e-05
        7771    -3.42373    -3.42298 3.76007e-05
        7772    -3.42368    -3.42298 3.75959e-05
        7773    -3.42364    -3.42298 3.75912e-05
        7774    -3.42344    -3.42298 3.75864e-05
        7775    -3.42355    -3.42298 3.75816e-05
        7776    -3.42381    -3.42298  3.7577e-05
        7777    -3.42347    -3.42298 3.75722e-05
        7778    -3.42343    -3.42298 3.75674e-05
        7779    -3.42385    -3.42298 3.75627e-05
        7780    -3.42382    -3.42298 3.75581e-05
        7781    -3.42364    -3.42298 3.75533e-05
        7782    -3.42392    -3.42298 3.75487e-05
        7783     -3.4239    -3.42298 3.75441e-05
        7784    -3.42342    -3.42298 3.75393e-05
        7785    -3.42341    -3.42298 3.75345e-05
        7786    -3.42309    -3.42298 3.75297e-05
        7787    -3.42308    -3.42298 3.75249e-05
        7788    -3.42292    -3.42298   3.752e-05
        7789    -3.42336    -3.42298 3.75153e-05
        7790    -3.42336    -3.42298 3.75105e-05
        7791    -3.42336    -3.42298 3.75057e-05
        7792    -3.42306    -3.42298 3.75009e-05
        7793    -3.42291    -3.42298 3.74961e-05
        7794    -3.42277    -3.42298 3.74913e-05
        7795    -3.42323    -3.42298 3.74865e-05
        7796     -3.4234    -3.42298 3.74817e-05
        7797    -3.42341    -3.42298 3.74769e-05
        7798    -3.42373    -3.42298 3.74723e-05
        7799     -3.4239    -3.42298 3.74676e-05
        7800    -3.42378    -3.42298  3.7463e-05
        7801    -3.42335    -3.42298 3.74582e-05
        7802    -3.42353    -3.42298 3.74535e-05
        7803    -3.42356    -3.42298 3.74487e-05
        7804    -3.42329    -3.42298  3.7444e-05
        7805    -3.42348    -3.42298 3.74392e-05
        7806    -3.42367    -3.42298 3.74345e-05
        7807    -3.42401    -3.42298   3.743e-05
        7808    -3.42375    -3.42298 3.74253e-05
        7809    -3.42364    -3.42298 3.74206e-05
        7810    -3.42353    -3.42298 3.74159e-05
        7811    -3.42358    -3.42298 3.74112e-05
        7812    -3.42378    -3.42298 3.74065e-05
        7813    -3.42383    -3.42298 3.74019e-05
        7814    -3.42358    -3.42298 3.73972e-05
        7815    -3.42394    -3.42298 3.73926e-05
        7816    -3.42369    -3.42298 3.73879e-05
        7817     -3.4239    -3.42298 3.73833e-05
        7818    -3.42396    -3.42298 3.73788e-05
        7819    -3.42401    -3.42298 3.73742e-05
        7820    -3.42377    -3.42298 3.73696e-05
        7821    -3.42368    -3.42298 3.73649e-05
        7822    -3.42404    -3.42298 3.73604e-05
        7823    -3.42396    -3.42298 3.73558e-05
        7824    -3.42387    -3.42298 3.73512e-05
        7825    -3.42378    -3.42298 3.73466e-05
        7826    -3.42384    -3.42298 3.73419e-05
        7827     -3.4239    -3.42298 3.73374e-05
        7828    -3.42412    -3.42298 3.73329e-05
        7829    -3.42433    -3.42298 3.73285e-05
        7830    -3.42439    -3.42298 3.73242e-05
        7831    -3.42475    -3.42298 3.73201e-05
        7832    -3.42481    -3.42298  3.7316e-05
        7833    -3.42487    -3.42298 3.73121e-05
        7834    -3.42523    -3.42298 3.73084e-05
        7835    -3.42544    -3.42298 3.73049e-05
        7836    -3.42534    -3.42298 3.73014e-05
        7837    -3.42524    -3.42299 3.72978e-05
        7838     -3.4253    -3.42299 3.72942e-05
        7839     -3.4255    -3.42299 3.72908e-05
        7840    -3.42554    -3.42299 3.72874e-05
        7841    -3.42514    -3.42299 3.72837e-05
        7842    -3.42533    -3.42299 3.72801e-05
        7843    -3.42537    -3.42299 3.72766e-05
        7844    -3.42541    -3.42299 3.72732e-05
        7845    -3.42514    -3.42299 3.72694e-05
        7846    -3.42487    -3.42299 3.72654e-05
        7847    -3.42505    -3.42299 3.72616e-05
        7848    -3.42538    -3.42299 3.72581e-05
        7849    -3.42525    -3.42299 3.72545e-05
        7850    -3.42527    -3.42299 3.72509e-05
        7851    -3.42544    -3.42299 3.72474e-05
        7852    -3.42515    -3.42299 3.72437e-05
        7853    -3.42516    -3.42299   3.724e-05
        7854    -3.42547    -3.42299 3.72366e-05
        7855    -3.42563    -3.42299 3.72334e-05
        7856    -3.42578    -3.42299 3.72303e-05
        7857    -3.42578    -3.42299 3.72273e-05
        7858    -3.42563    -3.42299 3.72241e-05
        7859    -3.42562    -3.42299 3.72208e-05
        7860    -3.42561    -3.42299 3.72176e-05
        7861    -3.42575    -3.42299 3.72145e-05
        7862    -3.42543    -3.42299 3.72111e-05
        7863    -3.42556    -3.42299 3.72078e-05
        7864    -3.42554    -3.42299 3.72044e-05
        7865    -3.42582    -3.42299 3.72015e-05
        7866     -3.4258    -3.42299 3.71984e-05
        7867    -3.42592    -3.42299 3.71956e-05
        7868     -3.4259    -3.42299 3.71927e-05
        7869    -3.42557      -3.423 3.71894e-05
        7870    -3.42539      -3.423 3.71859e-05
        7871    -3.42536      -3.423 3.71824e-05
        7872    -3.42518      -3.423 3.71787e-05
        7873    -3.42545      -3.423 3.71753e-05
        7874    -3.42542      -3.423 3.71718e-05
        7875    -3.42509      -3.423 3.71681e-05
        7876    -3.42521      -3.423 3.71644e-05
        7877    -3.42518      -3.423 3.71607e-05
        7878    -3.42531      -3.423 3.71572e-05
        7879    -3.42513      -3.423 3.71534e-05
        7880    -3.42526      -3.423 3.71498e-05
        7881    -3.42539      -3.423 3.71463e-05
        7882    -3.42552      -3.423  3.7143e-05
        7883    -3.42565      -3.423 3.71398e-05
        7884    -3.42534      -3.423 3.71363e-05
        7885    -3.42502      -3.423 3.71325e-05
        7886    -3.42487      -3.423 3.71285e-05
        7887    -3.42501      -3.423 3.71247e-05
        7888    -3.42501      -3.423 3.71208e-05
        7889    -3.42487      -3.423 3.71169e-05
        7890    -3.42488      -3.423  3.7113e-05
        7891    -3.42504      -3.423 3.71091e-05
        7892    -3.42521      -3.423 3.71055e-05
        7893    -3.42523      -3.423 3.71019e-05
        7894    -3.42526      -3.423 3.70983e-05
        7895     -3.4256      -3.423  3.7095e-05
        7896    -3.42503      -3.423 3.70912e-05
        7897    -3.42507      -3.423 3.70875e-05
        7898    -3.42527      -3.423 3.70839e-05
        7899    -3.42548      -3.423 3.70805e-05
        7900    -3.42554      -3.423 3.70772e-05
        7901     -3.4256      -3.423  3.7074e-05
        7902    -3.42522      -3.423 3.70703e-05
        7903    -3.42544      -3.423 3.70669e-05
        7904    -3.42552    -3.42301 3.70636e-05
        7905    -3.42575    -3.42301 3.70605e-05
        7906    -3.42599    -3.42301 3.70578e-05
        7907    -3.42593    -3.42301 3.70549e-05
        7908    -3.42557    -3.42301 3.70516e-05
        7909    -3.42612    -3.42301  3.7049e-05
        7910    -3.42637    -3.42301 3.70468e-05
        7911    -3.42647    -3.42301 3.70447e-05
        7912    -3.42643    -3.42301 3.70426e-05
        7913    -3.42654    -3.42301 3.70406e-05
        7914    -3.42695    -3.42301 3.70392e-05
        7915    -3.42721    -3.42301 3.70383e-05
        7916    -3.42763    -3.42301 3.70383e-05
        7917    -3.42774    -3.42301 3.70384e-05
        7918     -3.4277    -3.42301 3.70385e-05
        7919    -3.42782    -3.42301 3.70388e-05
        7920    -3.42793    -3.42301 3.70393e-05
        7921    -3.42789    -3.42301 3.70397e-05
        7922    -3.42815    -3.42301 3.70407e-05
        7923    -3.42842    -3.42301 3.70423e-05
        7924    -3.42852    -3.42302 3.70442e-05
        7925    -3.42863    -3.42302 3.70463e-05
        7926    -3.42888    -3.42302  3.7049e-05
        7927    -3.42883    -3.42302 3.70516e-05
        7928    -3.42908    -3.42302 3.70548e-05
        7929    -3.42948    -3.42302 3.70591e-05
        7930    -3.42942    -3.42302 3.70632e-05
        7931    -3.42936    -3.42302 3.70672e-05
        7932    -3.42914    -3.42302 3.70705e-05
        7933    -3.42937    -3.42302 3.70745e-05
        7934    -3.42929    -3.42302 3.70782e-05
        7935    -3.42936    -3.42302 3.70821e-05
        7936    -3.42927    -3.42302 3.70858e-05
        7937    -3.42949    -3.42303 3.70901e-05
        7938    -3.42954    -3.42303 3.70945e-05
        7939    -3.42944    -3.42303 3.70986e-05
        7940    -3.42919    -3.42303  3.7102e-05
        7941    -3.42938    -3.42303  3.7106e-05
        7942    -3.42941    -3.42303   3.711e-05
        7943     -3.4296    -3.42303 3.71146e-05
        7944    -3.42947    -3.42303 3.71187e-05
        7945    -3.42934    -3.42303 3.71226e-05
        7946    -3.42936    -3.42303 3.71264e-05
        7947    -3.42937    -3.42303 3.71303e-05
        7948    -3.42953    -3.42303 3.71347e-05
        7949    -3.42954    -3.42304  3.7139e-05
        7950    -3.42938    -3.42304 3.71429e-05
        7951    -3.42923    -3.42304 3.71464e-05
        7952    -3.42922    -3.42304 3.71499e-05
        7953    -3.42966    -3.42304 3.71545e-05
        7954    -3.42964    -3.42304 3.71591e-05
        7955    -3.42962    -3.42304 3.71637e-05
        7956     -3.4296    -3.42304 3.71681e-05
        7957    -3.42957    -3.42304 3.71725e-05
        7958    -3.42969    -3.42304 3.71772e-05
        7959    -3.42965    -3.42304 3.71818e-05
        7960    -3.42976    -3.42304 3.71867e-05
        7961    -3.43003    -3.42305 3.71924e-05
        7962    -3.43013    -3.42305 3.71984e-05
        7963    -3.43024    -3.42305 3.72047e-05
        7964    -3.43064    -3.42305 3.72122e-05
        7965    -3.43074    -3.42305 3.72201e-05
        7966    -3.43099    -3.42305 3.72288e-05
        7967    -3.43078    -3.42305 3.72367e-05
        7968    -3.43058    -3.42305  3.7244e-05
        7969    -3.43021    -3.42305 3.72502e-05
        7970       -3.43    -3.42305 3.72557e-05
        7971    -3.42963    -3.42305 3.72602e-05
        7972    -3.42957    -3.42306 3.72645e-05
        7973     -3.4295    -3.42306 3.72686e-05
        7974    -3.42913    -3.42306 3.72717e-05
        7975    -3.42921    -3.42306  3.7275e-05
        7976    -3.42869    -3.42306  3.7277e-05
        7977    -3.42831    -3.42306 3.72782e-05
        7978    -3.42809    -3.42306 3.72788e-05
        7979    -3.42801    -3.42306 3.72793e-05
        7980    -3.42763    -3.42306  3.7279e-05
        7981    -3.42725    -3.42306 3.72781e-05
        7982    -3.42703    -3.42306 3.72767e-05
        7983    -3.42725    -3.42306 3.72757e-05
        7984    -3.42717    -3.42306 3.72746e-05
        7985    -3.42679    -3.42306 3.72729e-05
        7986    -3.42656    -3.42306 3.72708e-05
        7987    -3.42648    -3.42306 3.72686e-05
        7988    -3.42655    -3.42306 3.72665e-05
        7989    -3.42677    -3.42307 3.72647e-05
        7990    -3.42684    -3.42307  3.7263e-05
        7991    -3.42691    -3.42307 3.72615e-05
        7992    -3.42668    -3.42307 3.72596e-05
        7993     -3.4266    -3.42307 3.72575e-05
        7994    -3.42637    -3.42307 3.72552e-05
        7995    -3.42629    -3.42307 3.72527e-05
        7996    -3.42651    -3.42307 3.72505e-05
        7997    -3.42659    -3.42307 3.72484e-05
        7998    -3.42696    -3.42307  3.7247e-05
        7999    -3.42673    -3.42307 3.72451e-05
        8000    -3.42711    -3.42307 3.72439e-05
        8001    -3.42718    -3.42307 3.72428e-05
        8002    -3.42666    -3.42307 3.72408e-05
        8003    -3.42628    -3.42307 3.72383e-05
        8004    -3.42621    -3.42307 3.72358e-05
        8005    -3.42614    -3.42307 3.72331e-05
        8006    -3.42607    -3.42307 3.72303e-05
        8007    -3.42645    -3.42307  3.7228e-05
        8008    -3.42638    -3.42307 3.72257e-05
        8009    -3.42647    -3.42307 3.72234e-05
        8010     -3.4264    -3.42307 3.72211e-05
        8011    -3.42603    -3.42307 3.72183e-05
        8012    -3.42567    -3.42307 3.72151e-05
        8013    -3.42576    -3.42308 3.72119e-05
        8014    -3.42585    -3.42308 3.72089e-05
        8015    -3.42564    -3.42308 3.72056e-05
        8016    -3.42544    -3.42308 3.72022e-05
        8017    -3.42538    -3.42308 3.71986e-05
        8018    -3.42503    -3.42308 3.71948e-05
        8019    -3.42498    -3.42308 3.71909e-05
        8020    -3.42508    -3.42308 3.71871e-05
        8021    -3.42519    -3.42308 3.71834e-05
        8022    -3.42514    -3.42308 3.71797e-05
        8023    -3.42495    -3.42308 3.71757e-05
        8024    -3.42505    -3.42308 3.71719e-05
        8025    -3.42517    -3.42308 3.71682e-05
        8026    -3.42483    -3.42308 3.71642e-05
        8027    -3.42464    -3.42308 3.71601e-05
        8028    -3.42445    -3.42308 3.71559e-05
        8029    -3.42457    -3.42308 3.71517e-05
        8030    -3.42439    -3.42308 3.71474e-05
        8031    -3.42406    -3.42308  3.7143e-05
        8032    -3.42388    -3.42308 3.71385e-05
        8033    -3.42401    -3.42308 3.71341e-05
        8034    -3.42414    -3.42308 3.71297e-05
        8035    -3.42411    -3.42308 3.71253e-05
        8036    -3.42394    -3.42308 3.71208e-05
        8037    -3.42377    -3.42308 3.71163e-05
        8038     -3.4239    -3.42308 3.71118e-05
        8039    -3.42419    -3.42308 3.71075e-05
        8040    -3.42417    -3.42308 3.71031e-05
        8041    -3.42431    -3.42308 3.70988e-05
        8042     -3.4243    -3.42308 3.70945e-05
        8043    -3.42474    -3.42308 3.70905e-05
        8044    -3.42473    -3.42308 3.70864e-05
        8045    -3.42473    -3.42308 3.70824e-05
        8046    -3.42487    -3.42308 3.70784e-05
        8047    -3.42486    -3.42308 3.70745e-05
        8048    -3.42486    -3.42308 3.70705e-05
        8049    -3.42486    -3.42308 3.70666e-05
        8050      -3.425    -3.42308 3.70627e-05
        8051      -3.425    -3.42308 3.70589e-05
        8052      -3.425    -3.42308 3.70551e-05
        8053      -3.425    -3.42308 3.70512e-05
        8054    -3.42485    -3.42308 3.70473e-05
        8055      -3.425    -3.42308 3.70434e-05
        8056    -3.42485    -3.42308 3.70395e-05
        8057    -3.42455    -3.42308 3.70353e-05
        8058    -3.42455    -3.42308 3.70312e-05
        8059    -3.42486    -3.42308 3.70272e-05
        8060    -3.42471    -3.42308 3.70232e-05
        8061    -3.42456    -3.42308 3.70191e-05
        8062    -3.42487    -3.42309 3.70151e-05
        8063    -3.42488    -3.42309 3.70112e-05
        8064    -3.42519    -3.42309 3.70075e-05
        8065    -3.42519    -3.42309 3.70039e-05
        8066     -3.4255    -3.42309 3.70005e-05
        8067    -3.42536    -3.42309  3.6997e-05
        8068    -3.42536    -3.42309 3.69935e-05
        8069    -3.42552    -3.42309 3.69901e-05
        8070    -3.42553    -3.42309 3.69868e-05
        8071    -3.42554    -3.42309 3.69834e-05
        8072    -3.42539    -3.42309   3.698e-05
        8073     -3.4254    -3.42309 3.69765e-05
        8074    -3.42556    -3.42309 3.69732e-05
        8075    -3.42542    -3.42309 3.69697e-05
        8076    -3.42543    -3.42309 3.69663e-05
        8077    -3.42559    -3.42309  3.6963e-05
        8078     -3.4256    -3.42309 3.69597e-05
        8079    -3.42591    -3.42309 3.69568e-05
        8080    -3.42577    -3.42309 3.69537e-05
        8081    -3.42562    -3.42309 3.69505e-05
        8082    -3.42548    -3.42309 3.69471e-05
        8083    -3.42549    -3.42309 3.69437e-05
        8084     -3.4255    -3.42309 3.69403e-05
        8085    -3.42581    -3.42309 3.69373e-05
        8086    -3.42582    -3.42309 3.69343e-05
        8087    -3.42598    -3.42309 3.69314e-05
        8088    -3.42599    -3.42309 3.69286e-05
        8089    -3.42585    -3.42309 3.69256e-05
        8090    -3.42601    -3.42309 3.69228e-05
        8091    -3.42587    -3.42309 3.69199e-05
        8092    -3.42573    -3.42309 3.69167e-05
        8093     -3.4256    -3.42309 3.69135e-05
        8094    -3.42546     -3.4231 3.69101e-05
        8095    -3.42562     -3.4231 3.69068e-05
        8096    -3.42563     -3.4231 3.69036e-05
        8097     -3.4255     -3.4231 3.69002e-05
        8098    -3.42551     -3.4231 3.68969e-05
        8099    -3.42568     -3.4231 3.68937e-05
        8100    -3.42555     -3.4231 3.68904e-05
        8101    -3.42572     -3.4231 3.68872e-05
        8102    -3.42589     -3.4231 3.68843e-05
        8103    -3.42575     -3.4231 3.68812e-05
        8104    -3.42578     -3.4231 3.68781e-05
        8105    -3.42595     -3.4231 3.68753e-05
        8106    -3.42582     -3.4231 3.68722e-05
        8107    -3.42539     -3.4231 3.68688e-05
        8108    -3.42572     -3.4231 3.68657e-05
        8109     -3.4256     -3.4231 3.68624e-05
        8110    -3.42563     -3.4231 3.68592e-05
        8111    -3.42536     -3.4231 3.68557e-05
        8112    -3.42539     -3.4231 3.68522e-05
        8113    -3.42528     -3.4231 3.68487e-05
        8114    -3.42562     -3.4231 3.68454e-05
        8115    -3.42565     -3.4231 3.68422e-05
        8116    -3.42554     -3.4231 3.68389e-05
        8117    -3.42559     -3.4231 3.68356e-05
        8118    -3.42563     -3.4231 3.68324e-05
        8119    -3.42568     -3.4231 3.68293e-05
        8120    -3.42558     -3.4231  3.6826e-05
        8121    -3.42563     -3.4231 3.68228e-05
        8122    -3.42613     -3.4231 3.68201e-05
        8123    -3.42619     -3.4231 3.68175e-05
        8124     -3.4261     -3.4231 3.68149e-05
        8125    -3.42616     -3.4231 3.68122e-05
        8126    -3.42607    -3.42311 3.68095e-05
        8127    -3.42613    -3.42311 3.68069e-05
        8128    -3.42605    -3.42311 3.68041e-05
        8129    -3.42566    -3.42311 3.68009e-05
        8130    -3.42573    -3.42311 3.67978e-05
        8131    -3.42565    -3.42311 3.67946e-05
        8132    -3.42587    -3.42311 3.67917e-05
        8133     -3.4264    -3.42311 3.67894e-05
        8134    -3.42602    -3.42311 3.67866e-05
        8135    -3.42609    -3.42311 3.67839e-05
        8136    -3.42617    -3.42311 3.67813e-05
        8137    -3.42625    -3.42311 3.67788e-05
        8138    -3.42602    -3.42311  3.6776e-05
        8139     -3.4261    -3.42311 3.67733e-05
        8140    -3.42603    -3.42311 3.67706e-05
        8141     -3.4261    -3.42311 3.67679e-05
        8142    -3.42618    -3.42311 3.67653e-05
        8143    -3.42626    -3.42311 3.67628e-05
        8144    -3.42618    -3.42311 3.67602e-05
        8145    -3.42626    -3.42311 3.67578e-05
        8146    -3.42664    -3.42311 3.67558e-05
        8147    -3.42702    -3.42311 3.67544e-05
        8148    -3.42679    -3.42311 3.67527e-05
        8149    -3.42686    -3.42311  3.6751e-05
        8150    -3.42663    -3.42311  3.6749e-05
        8151    -3.42654    -3.42311 3.67469e-05
        8152    -3.42646    -3.42312 3.67447e-05
        8153    -3.42592    -3.42312 3.67418e-05
        8154    -3.42598    -3.42312  3.6739e-05
        8155    -3.42589    -3.42312 3.67361e-05
        8156     -3.4261    -3.42312 3.67334e-05
        8157    -3.42615    -3.42312 3.67308e-05
        8158     -3.4265    -3.42312 3.67286e-05
        8159     -3.4264    -3.42312 3.67263e-05
        8160    -3.42644    -3.42312 3.67241e-05
        8161    -3.42618    -3.42312 3.67215e-05
        8162    -3.42622    -3.42312 3.67189e-05
        8163     -3.4267    -3.42312 3.67171e-05
        8164    -3.42673    -3.42312 3.67152e-05
        8165    -3.42691    -3.42312 3.67137e-05
        8166    -3.42693    -3.42312 3.67121e-05
        8167    -3.42665    -3.42312 3.67102e-05
        8168    -3.42681    -3.42312 3.67085e-05
        8169    -3.42682    -3.42312 3.67068e-05
        8170    -3.42713    -3.42312 3.67056e-05
        8171    -3.42713    -3.42312 3.67043e-05
        8172    -3.42713    -3.42312 3.67031e-05
        8173    -3.42712    -3.42312 3.67019e-05
        8174    -3.42696    -3.42312 3.67004e-05
        8175     -3.4268    -3.42313 3.66987e-05
        8176    -3.42663    -3.42313 3.66967e-05
        8177    -3.42721    -3.42313 3.66956e-05
        8178    -3.42749    -3.42313  3.6695e-05
        8179    -3.42746    -3.42313 3.66943e-05
        8180    -3.42712    -3.42313 3.66931e-05
        8181    -3.42693    -3.42313 3.66915e-05
        8182    -3.42674    -3.42313 3.66897e-05
        8183     -3.4267    -3.42313 3.66878e-05
        8184    -3.42665    -3.42313 3.66859e-05
        8185     -3.4266    -3.42313 3.66838e-05
        8186     -3.4267    -3.42313 3.66819e-05
        8187    -3.42634    -3.42313 3.66795e-05
        8188    -3.42628    -3.42313 3.66771e-05
        8189    -3.42622    -3.42313 3.66745e-05
        8190    -3.42615    -3.42313 3.66719e-05
        8191    -3.42639    -3.42313 3.66696e-05
        8192    -3.42617    -3.42313  3.6667e-05
        8193     -3.4261    -3.42313 3.66643e-05
        8194    -3.42617    -3.42313 3.66617e-05
        8195    -3.42595    -3.42313 3.66588e-05
        8196    -3.42542    -3.42313 3.66554e-05
        8197    -3.42549    -3.42313 3.66521e-05
        8198    -3.42526    -3.42313 3.66485e-05
        8199    -3.42518    -3.42313 3.66449e-05
        8200    -3.42525    -3.42313 3.66414e-05
        8201    -3.42502    -3.42314 3.66376e-05
        8202    -3.42478    -3.42314 3.66337e-05
        8203     -3.4247    -3.42314 3.66297e-05
        8204    -3.42446    -3.42314 3.66256e-05
        8205    -3.42468    -3.42314 3.66216e-05
        8206     -3.4249    -3.42314 3.66178e-05
        8207    -3.42511    -3.42314 3.66141e-05
        8208    -3.42473    -3.42314 3.66102e-05
        8209    -3.42479    -3.42314 3.66063e-05
        8210    -3.42486    -3.42314 3.66024e-05
        8211    -3.42433    -3.42314 3.65982e-05
        8212    -3.42485    -3.42314 3.65944e-05
        8213    -3.42492    -3.42314 3.65906e-05
        8214    -3.42469    -3.42314 3.65866e-05
        8215    -3.42446    -3.42314 3.65825e-05
        8216    -3.42453    -3.42314 3.65784e-05
        8217     -3.4246    -3.42314 3.65744e-05
        8218    -3.42468    -3.42314 3.65704e-05
        8219     -3.4246    -3.42314 3.65664e-05
        8220    -3.42468    -3.42314 3.65625e-05
        8221    -3.42476    -3.42314 3.65585e-05
        8222    -3.42484    -3.42314 3.65547e-05
        8223    -3.42477    -3.42314 3.65508e-05
        8224     -3.4247    -3.42314 3.65468e-05
        8225    -3.42479    -3.42314 3.65429e-05
        8226    -3.42472    -3.42314  3.6539e-05
        8227    -3.42496    -3.42314 3.65352e-05
        8228    -3.42475    -3.42314 3.65313e-05
        8229    -3.42455    -3.42314 3.65273e-05
        8230    -3.42434    -3.42314 3.65231e-05
        8231    -3.42413    -3.42314 3.65189e-05
        8232    -3.42393    -3.42314 3.65146e-05
        8233    -3.42358    -3.42314 3.65102e-05
        8234    -3.42353    -3.42314 3.65058e-05
        8235    -3.42304    -3.42314 3.65013e-05
        8236    -3.42299    -3.42314 3.64969e-05
        8237     -3.4231    -3.42314 3.64925e-05
        8238    -3.42291    -3.42314 3.64881e-05
        8239    -3.42288    -3.42314 3.64837e-05
        8240    -3.42299    -3.42314 3.64792e-05
        8241    -3.42311    -3.42314 3.64748e-05
        8242    -3.42308    -3.42314 3.64704e-05
        8243    -3.42306    -3.42314  3.6466e-05
        8244    -3.42288    -3.42314 3.64615e-05
        8245    -3.42286    -3.42314 3.64571e-05
        8246    -3.42329    -3.42314 3.64527e-05
        8247    -3.42312    -3.42314 3.64483e-05
        8248     -3.4231    -3.42314 3.64439e-05
        8249    -3.42324    -3.42314 3.64395e-05
        8250    -3.42337    -3.42314 3.64351e-05
        8251    -3.42321    -3.42314 3.64306e-05
        8252    -3.42351    -3.42314 3.64263e-05
        8253    -3.42365    -3.42314 3.64219e-05
        8254    -3.42334    -3.42314 3.64175e-05
        8255    -3.42349    -3.42314 3.64131e-05
        8256    -3.42349    -3.42314 3.64087e-05
        8257     -3.4238    -3.42314 3.64044e-05
        8258     -3.4238    -3.42314 3.64001e-05
        8259     -3.4238    -3.42314 3.63958e-05
        8260    -3.42411    -3.42314 3.63915e-05
        8261    -3.42457    -3.42314 3.63875e-05
        8262    -3.42458    -3.42314 3.63836e-05
        8263     -3.4246    -3.42314 3.63796e-05
        8264    -3.42446    -3.42314 3.63755e-05
        8265    -3.42402    -3.42314 3.63713e-05
        8266    -3.42419    -3.42314 3.63671e-05
        8267    -3.42421    -3.42314 3.63629e-05
        8268    -3.42408    -3.42314 3.63587e-05
        8269     -3.4241    -3.42314 3.63545e-05
        8270    -3.42412    -3.42314 3.63503e-05
        8271     -3.4243    -3.42314 3.63462e-05
        8272    -3.42432    -3.42314 3.63421e-05
        8273    -3.42435    -3.42314  3.6338e-05
        8274    -3.42438    -3.42314 3.63339e-05
        8275    -3.42441    -3.42314 3.63298e-05
        8276    -3.42475    -3.42314 3.63259e-05
        8277    -3.42463    -3.42314  3.6322e-05
        8278    -3.42482    -3.42314 3.63182e-05
        8279     -3.4247    -3.42314 3.63143e-05
        8280    -3.42474    -3.42314 3.63104e-05
        8281    -3.42493    -3.42314 3.63066e-05
        8282    -3.42466    -3.42314 3.63027e-05
        8283    -3.42455    -3.42315 3.62987e-05
        8284     -3.4249    -3.42315  3.6295e-05
        8285    -3.42539    -3.42315 3.62916e-05
        8286    -3.42529    -3.42315 3.62881e-05
