#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         505    -5.16158     -5.3325   0.0216927
         506    -5.16307    -5.33217   0.0216524
         507    -5.16389    -5.33184   0.0216122
         508    -5.16495    -5.33151   0.0215722
         509    -5.16564    -5.33118   0.0215323
         510    -5.16643    -5.33086   0.0214925
         511    -5.16745    -5.33054   0.0214528
         512    -5.16811    -5.33022   0.0214132
         513    -5.16887    -5.32991   0.0213738
         514    -5.16942     -5.3296   0.0213345
         515    -5.17021    -5.32929   0.0212953
         516     -5.1711    -5.32898   0.0212563
         517    -5.17134    -5.32868   0.0212173
         518    -5.17228    -5.32837   0.0211785
         519    -5.17273    -5.32807   0.0211398
         520    -5.17312    -5.32778   0.0211013
         521    -5.17347    -5.32748   0.0210629
         522    -5.17378    -5.32719   0.0210246
         523     -5.1742    -5.32689   0.0209864
         524    -5.17457     -5.3266   0.0209484
         525    -5.17446    -5.32631   0.0209105
         526    -5.17446    -5.32602   0.0208727
         527    -5.17457    -5.32574   0.0208351
         528     -5.1745    -5.32545   0.0207976
         529     -5.1744    -5.32516   0.0207602
         530    -5.17427    -5.32488    0.020723
         531    -5.17426     -5.3246   0.0206859
         532    -5.17392    -5.32431    0.020649
         533     -5.1737    -5.32403   0.0206122
         534    -5.17376    -5.32375   0.0205755
         535     -5.1738    -5.32347    0.020539
         536    -5.17367    -5.32319   0.0205025
         537    -5.17366    -5.32291   0.0204663
         538    -5.17348    -5.32263   0.0204301
         539    -5.17329    -5.32236   0.0203941
         540    -5.17322    -5.32208   0.0203582
         541    -5.17299     -5.3218   0.0203224
         542    -5.17259    -5.32153   0.0202868
         543    -5.17263    -5.32125   0.0202513
         544    -5.17235    -5.32098   0.0202159
         545    -5.17221    -5.32071   0.0201806
         546     -5.1719    -5.32044   0.0201455
         547    -5.17143    -5.32016   0.0201105
         548    -5.17095    -5.31989   0.0200757
         549     -5.1706    -5.31962    0.020041
         550    -5.17025    -5.31935   0.0200064
         551    -5.17003    -5.31908   0.0199719
         552    -5.16966    -5.31881   0.0199375
         553    -5.16912    -5.31853   0.0199033
         554    -5.16858    -5.31826   0.0198692
         555    -5.16802    -5.31799   0.0198353
         556    -5.16746    -5.31772   0.0198014
         557    -5.16658    -5.31745   0.0197678
         558    -5.16615    -5.31718   0.0197342
         559    -5.16556    -5.31691   0.0197008
         560    -5.16496    -5.31664   0.0196674
         561    -5.16465    -5.31637   0.0196342
         562    -5.16464     -5.3161   0.0196012
         563    -5.16416    -5.31583   0.0195682
         564    -5.16382    -5.31556   0.0195354
         565    -5.16332    -5.31529   0.0195027
         566     -5.1631    -5.31502     0.01947
         567    -5.16273    -5.31475   0.0194376
         568    -5.16204    -5.31448   0.0194052
         569    -5.16104    -5.31421    0.019373
         570    -5.16048    -5.31394   0.0193409
         571     -5.1599    -5.31367   0.0193089
         572    -5.15901     -5.3134    0.019277
         573     -5.1581    -5.31313   0.0192453
         574    -5.15763    -5.31286   0.0192136
         575    -5.15684    -5.31259   0.0191821
         576    -5.15589    -5.31232   0.0191508
         577    -5.15507    -5.31204   0.0191195
         578    -5.15453    -5.31177   0.0190884
         579    -5.15397     -5.3115   0.0190574
         580    -5.15324    -5.31123   0.0190265
         581    -5.15249    -5.31095   0.0189957
         582    -5.15188    -5.31068    0.018965
         583    -5.15093    -5.31041   0.0189345
         584    -5.15042    -5.31013    0.018904
         585    -5.14928    -5.30986   0.0188737
         586    -5.14827    -5.30958   0.0188435
         587    -5.14753     -5.3093   0.0188134
         588    -5.14677    -5.30903   0.0187835
         589    -5.14554    -5.30875   0.0187536
         590    -5.14472    -5.30847   0.0187239
         591    -5.14388    -5.30819   0.0186943
         592    -5.14272    -5.30791   0.0186648
         593    -5.14152    -5.30763   0.0186354
         594    -5.14014    -5.30735   0.0186062
         595    -5.13919    -5.30707   0.0185771
         596    -5.13776    -5.30679   0.0185481
         597    -5.13705     -5.3065   0.0185192
         598    -5.13601    -5.30622   0.0184904
         599    -5.13495    -5.30593   0.0184617
         600     -5.1334    -5.30564   0.0184332
         601    -5.13152    -5.30535   0.0184048
         602    -5.13021    -5.30506   0.0183765
         603    -5.12873    -5.30477   0.0183484
         604    -5.12676    -5.30447   0.0183204
         605    -5.12523    -5.30418   0.0182925
         606    -5.12381    -5.30388   0.0182647
         607    -5.12237    -5.30358   0.0182371
         608    -5.12135    -5.30328   0.0182096
         609    -5.11986    -5.30298   0.0181822
         610    -5.11819    -5.30268   0.0181549
         611    -5.11634    -5.30237   0.0181277
         612    -5.11493    -5.30207   0.0181007
         613    -5.11349    -5.30176   0.0180738
         614    -5.11204    -5.30145    0.018047
