#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
         597     1.80795     0.78184   0.0937424
         598     1.81122    0.783561   0.0936015
         599     1.81459    0.785282   0.0934611
         600     1.81879    0.787005   0.0933212
         601     1.82356     0.78873   0.0931818
         602     1.82747    0.790455    0.093043
         603     1.83172    0.792182   0.0929047
         604     1.83679    0.793911    0.092767
         605     1.84122    0.795642   0.0926298
         606     1.84552    0.797375   0.0924932
         607      1.8499    0.799109    0.092357
         608     1.85365    0.800843   0.0922214
         609     1.85822     0.80258   0.0920863
         610     1.86311    0.804318   0.0919518
         611     1.86832     0.80606   0.0918178
         612     1.87289    0.807803   0.0916843
         613     1.87754    0.809548   0.0915513
         614     1.88226    0.811295   0.0914189
         615     1.88754    0.813045    0.091287
         616     1.89288    0.814798   0.0911556
         617     1.89732    0.816552   0.0910248
         618     1.90255     0.81831   0.0908945
         619     1.90783     0.82007   0.0907647
         620     1.91317    0.821833   0.0906354
         621      1.9188    0.823599   0.0905066
         622     1.92424    0.825369   0.0903784
         623      1.9302    0.827142   0.0902508
         624     1.93572    0.828919   0.0901236
         625     1.94103    0.830698    0.089997
         626     1.94638     0.83248   0.0898709
         627     1.95273    0.834267   0.0897453
         628     1.95862    0.836057   0.0896202
         629     1.96453    0.837852   0.0894957
         630     1.97047    0.839649   0.0893717
         631     1.97643    0.841451   0.0892482
         632     1.98241    0.843256   0.0891253
         633     1.98792    0.845065   0.0890028
         634     1.99369    0.846876   0.0888809
         635     1.99923    0.848691   0.0887594
         636     2.00527    0.850509   0.0886385
         637     2.01131    0.852332   0.0885181
         638     2.01713    0.854157   0.0883981
         639     2.02296    0.855987   0.0882787
         640     2.02928     0.85782   0.0881598
         641     2.03537    0.859657   0.0880414
         642     2.04123    0.861497   0.0879235
         643      2.0471    0.863341   0.0878061
         644     2.05226    0.865187   0.0876892
         645     2.05815    0.867037   0.0875727
         646     2.06381     0.86889   0.0874568
         647     2.06925    0.870745   0.0873413
         648     2.07542    0.872604   0.0872263
         649     2.08112    0.874466   0.0871117
         650     2.08756    0.876332   0.0869977
         651     2.09353    0.878202   0.0868842
         652     2.09952    0.880075   0.0867711
         653     2.10577    0.881952   0.0866585
         654     2.11203    0.883833   0.0865464
         655     2.11759    0.885717   0.0864348
         656      2.1234    0.887603   0.0863236
         657     2.13044    0.889495   0.0862129
         658     2.13604     0.89139   0.0861027
         659      2.1419    0.893287    0.085993
         660     2.14753    0.895187   0.0858837
         661      2.1539    0.897092   0.0857749
         662     2.16028       0.899   0.0856665
         663      2.1657     0.90091   0.0855586
         664      2.1721    0.902825   0.0854512
         665     2.17802    0.904742   0.0853442
         666     2.18465    0.906664   0.0852377
         667     2.19057    0.908589   0.0851316
         668     2.19623    0.910517    0.085026
         669     2.20237    0.912448   0.0849208
         670     2.20897    0.914383   0.0848161
         671     2.21554    0.916322   0.0847119
         672     2.22137    0.918264   0.0846081
         673     2.22716    0.920209   0.0845047
         674     2.23388    0.922158   0.0844018
         675     2.23983     0.92411   0.0842993
         676     2.24572    0.926065   0.0841973
         677     2.25203    0.928024   0.0840957
         678     2.25851    0.929986   0.0839946
         679     2.26419    0.931951   0.0838939
         680     2.27003    0.933919   0.0837936
         681     2.27553    0.935889   0.0836937
         682     2.28117    0.937861   0.0835942
         683     2.28694    0.939837   0.0834951
         684     2.29259    0.941814   0.0833965
         685     2.29787    0.943794   0.0832982
         686     2.30206    0.945774   0.0832003
         687     2.30706    0.947755   0.0831028
         688     2.31142    0.949738   0.0830057
         689     2.31587     0.95172   0.0829089
         690     2.32014    0.953704   0.0828124
         691       2.324    0.955687   0.0827163
         692     2.32742    0.957669   0.0826205
         693      2.3309     0.95965   0.0825251
         694     2.33441    0.961631   0.0824299
         695     2.33796    0.963612   0.0823351
         696     2.34081     0.96559   0.0822406
         697     2.34415    0.967568   0.0821464
         698     2.34727    0.969545   0.0820525
         699      2.3492    0.971519   0.0819588
         700     2.35161     0.97349   0.0818654
         701     2.35425     0.97546   0.0817724
         702     2.35593    0.977426   0.0816795
         703     2.35687    0.979389   0.0815869
         704     2.35804    0.981347   0.0814945
         705     2.35919    0.983301   0.0814023
         706     2.36032    0.985252   0.0813104
         707     2.36047    0.987197   0.0812187
         708      2.3606    0.989137   0.0811271
         709     2.36022    0.991071   0.0810357
         710     2.35982    0.992998   0.0809445
         711     2.35964    0.994921   0.0808535
         712      2.3587    0.996836   0.0807626
         713     2.35703    0.998744   0.0806719
         714     2.35581     1.00064   0.0805813
         715     2.35362     1.00254   0.0804908
         716     2.35188     1.00442   0.0804004
         717     2.34966      1.0063   0.0803102
         718     2.34694     1.00816     0.08022
         719     2.34445     1.01002     0.08013
         720     2.34125     1.01187     0.08004
         721     2.33828     1.01371   0.0799501
         722      2.3346     1.01554   0.0798603
         723     2.33094     1.01736   0.0797706
         724      2.3273     1.01917   0.0796809
         725     2.32368     1.02097   0.0795913
         726     2.31937     1.02276   0.0795018
         727     2.31462     1.02453   0.0794123
