#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
         679     1.04769      1.2346   0.0110462
         680      1.0465     1.23433   0.0110334
         681     1.04532     1.23405   0.0110207
         682     1.04416     1.23377    0.011008
         683     1.04302     1.23349   0.0109954
         684      1.0419     1.23321   0.0109829
         685      1.0408     1.23293   0.0109705
         686     1.03973     1.23265   0.0109581
         687     1.03868     1.23237   0.0109458
         688     1.03765     1.23208   0.0109336
         689     1.03666      1.2318   0.0109214
         690      1.0357     1.23152   0.0109092
         691     1.03477     1.23123   0.0108972
         692     1.03387     1.23095   0.0108851
         693     1.03301     1.23066   0.0108732
         694     1.03218     1.23038   0.0108613
         695      1.0314     1.23009   0.0108494
         696     1.03065      1.2298   0.0108376
         697     1.02995     1.22952   0.0108259
         698     1.02929     1.22923   0.0108142
         699     1.02867     1.22894   0.0108025
         700      1.0281     1.22865   0.0107909
         701     1.02758     1.22837   0.0107793
         702      1.0271     1.22808   0.0107677
         703     1.02668     1.22779   0.0107562
         704      1.0263     1.22751   0.0107448
         705     1.02597     1.22722   0.0107333
         706      1.0257     1.22694   0.0107219
         707     1.02547     1.22665   0.0107105
         708      1.0253     1.22637   0.0106992
         709     1.02517     1.22608   0.0106879
         710      1.0251      1.2258   0.0106766
         711     1.02508     1.22552   0.0106653
         712     1.02511     1.22524    0.010654
         713      1.0252     1.22496   0.0106428
         714     1.02534     1.22468   0.0106315
         715     1.02552      1.2244   0.0106203
         716     1.02576     1.22412   0.0106091
         717     1.02605     1.22384   0.0105979
         718      1.0264     1.22357   0.0105867
         719     1.02678      1.2233   0.0105755
         720     1.02722     1.22302   0.0105643
         721     1.02771     1.22275   0.0105531
         722     1.02824     1.22248    0.010542
         723     1.02882     1.22222   0.0105308
         724     1.02944     1.22195   0.0105196
         725     1.03011     1.22168   0.0105084
         726     1.03082     1.22142   0.0104972
         727     1.03156     1.22116    0.010486
         728     1.03235      1.2209   0.0104748
         729     1.03318     1.22064   0.0104636
         730     1.03404     1.22039   0.0104524
