#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         585    -5.37445    -5.45965  0.00237202
         586    -5.37479    -5.45951  0.00237239
         587    -5.37491    -5.45937  0.00237272
         588    -5.37526    -5.45922  0.00237299
         589    -5.37584    -5.45908  0.00237318
         590    -5.37651    -5.45894  0.00237328
         591    -5.37726     -5.4588  0.00237329
         592    -5.37825    -5.45867  0.00237318
         593    -5.37901    -5.45853  0.00237297
         594    -5.38002     -5.4584  0.00237266
         595    -5.38095    -5.45827  0.00237224
         596    -5.38228    -5.45814  0.00237168
         597    -5.38368    -5.45802  0.00237098
         598    -5.38518     -5.4579  0.00237015
         599    -5.38615    -5.45778  0.00236921
         600    -5.38781    -5.45766  0.00236813
         601     -5.3894    -5.45755  0.00236692
         602    -5.39137    -5.45744  0.00236553
         603    -5.39327    -5.45733    0.002364
         604    -5.39494    -5.45723  0.00236235
         605    -5.39684    -5.45713  0.00236055
         606    -5.39897    -5.45703   0.0023586
         607    -5.40132    -5.45694   0.0023565
         608    -5.40298    -5.45685   0.0023543
         609    -5.40576    -5.45677  0.00235193
         610    -5.40816    -5.45669  0.00234942
         611    -5.41078    -5.45661  0.00234678
         612    -5.41315    -5.45654  0.00234402
         613    -5.41542    -5.45647  0.00234115
         614    -5.41775    -5.45641  0.00233819
         615    -5.42013    -5.45635  0.00233513
         616    -5.42271     -5.4563  0.00233198
         617    -5.42534    -5.45625  0.00232874
         618      -5.428     -5.4562  0.00232542
         619    -5.43056    -5.45616  0.00232203
         620     -5.4333    -5.45612  0.00231858
         621    -5.43622    -5.45609  0.00231506
         622    -5.43902    -5.45606  0.00231151
         623    -5.44169    -5.45604  0.00230791
         624    -5.44438    -5.45602  0.00230429
         625    -5.44724    -5.45601  0.00230064
         626    -5.44996      -5.456  0.00229699
         627    -5.45224    -5.45599  0.00229333
         628    -5.45528    -5.45599  0.00228968
         629    -5.45802    -5.45599  0.00228604
         630    -5.46077      -5.456  0.00228243
         631     -5.4635    -5.45601  0.00227884
         632    -5.46639    -5.45603  0.00227529
         633    -5.46941    -5.45605   0.0022718
         634    -5.47227    -5.45608  0.00226836
         635    -5.47526    -5.45611  0.00226499
         636    -5.47808    -5.45614  0.00226169
         637    -5.48057    -5.45618  0.00225846
         638    -5.48364    -5.45622  0.00225534
         639    -5.48669    -5.45627  0.00225231
         640    -5.48924    -5.45632  0.00224938
         641    -5.49207    -5.45638  0.00224656
         642    -5.49485    -5.45644  0.00224386
         643    -5.49759     -5.4565  0.00224128
         644    -5.49998    -5.45657  0.00223882
         645    -5.50293    -5.45664   0.0022365
         646    -5.50523    -5.45672  0.00223431
         647    -5.50763    -5.45679  0.00223224
         648    -5.50981    -5.45688  0.00223029
         649    -5.51195    -5.45696  0.00222847
         650    -5.51432    -5.45705  0.00222679
         651    -5.51648    -5.45714  0.00222524
         652    -5.51873    -5.45723  0.00222383
         653    -5.52075    -5.45733  0.00222255
         654    -5.52301    -5.45743  0.00222142
         655    -5.52505    -5.45754  0.00222042
         656    -5.52671    -5.45764  0.00221954
         657    -5.52845    -5.45775  0.00221878
         658    -5.52965    -5.45786   0.0022181
         659    -5.53123    -5.45797  0.00221752
