#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        1942    -5.46035    -5.46416 0.000192776
        1943    -5.46031    -5.46415 0.000192687
        1944    -5.45996    -5.46415   0.0001926
        1945    -5.45928    -5.46415 0.000192517
        1946     -5.4599    -5.46415 0.000192431
        1947     -5.4602    -5.46414 0.000192343
        1948    -5.46049    -5.46414 0.000192253
        1949    -5.46047    -5.46414 0.000192164
        1950    -5.46045    -5.46414 0.000192074
        1951    -5.46042    -5.46414 0.000191985
        1952    -5.46073    -5.46414 0.000191895
        1953    -5.46103    -5.46413 0.000191803
        1954    -5.46102    -5.46413 0.000191712
        1955    -5.46101    -5.46413  0.00019162
        1956    -5.46132    -5.46413 0.000191528
        1957     -5.4613    -5.46413 0.000191435
        1958    -5.46194    -5.46413 0.000191341
        1959    -5.46161    -5.46413 0.000191248
        1960     -5.4616    -5.46412 0.000191154
        1961     -5.4616    -5.46412 0.000191061
        1962    -5.46192    -5.46412 0.000190967
        1963    -5.46159    -5.46412 0.000190874
        1964    -5.46192    -5.46412  0.00019078
        1965     -5.4616    -5.46412 0.000190687
        1966    -5.46128    -5.46412 0.000190596
        1967    -5.46128    -5.46412 0.000190505
        1968    -5.46161    -5.46411 0.000190412
        1969    -5.46194    -5.46411 0.000190318
        1970    -5.46227    -5.46411 0.000190224
        1971    -5.46163    -5.46411 0.000190132
        1972    -5.46163    -5.46411  0.00019004
        1973    -5.46164    -5.46411 0.000189947
        1974    -5.46198    -5.46411 0.000189854
        1975    -5.46199    -5.46411 0.000189761
        1976    -5.46265    -5.46411 0.000189667
        1977    -5.46234     -5.4641 0.000189573
        1978    -5.46267     -5.4641 0.000189478
        1979    -5.46333     -5.4641 0.000189383
        1980    -5.46238     -5.4641 0.000189289
        1981    -5.46239     -5.4641 0.000189196
        1982     -5.4624     -5.4641 0.000189102
        1983    -5.46209     -5.4641  0.00018901
        1984    -5.46211     -5.4641 0.000188917
        1985    -5.46212     -5.4641 0.000188824
        1986    -5.46148     -5.4641 0.000188734
        1987    -5.46279     -5.4641  0.00018864
        1988    -5.46313     -5.4641 0.000188546
        1989    -5.46379     -5.4641 0.000188451
        1990    -5.46381    -5.46409 0.000188356
        1991    -5.46414    -5.46409 0.000188262
        1992    -5.46415    -5.46409 0.000188167
        1993    -5.46384    -5.46409 0.000188073
        1994     -5.4645     -5.4641 0.000187979
        1995    -5.46517     -5.4641 0.000187885
        1996    -5.46486     -5.4641 0.000187792
        1997    -5.46519     -5.4641 0.000187698
        1998    -5.46521     -5.4641 0.000187605
        1999     -5.4649     -5.4641 0.000187512
        2000    -5.46491     -5.4641 0.000187418
