#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
         733     1.26594     1.18013   0.0118857
         734     1.26483     1.18024   0.0118701
         735     1.26369     1.18036   0.0118545
         736     1.26252     1.18047   0.0118389
         737     1.26133     1.18058   0.0118233
         738     1.26011     1.18069   0.0118078
         739     1.25887     1.18079   0.0117923
         740      1.2576      1.1809   0.0117768
         741     1.25631       1.181   0.0117614
         742       1.255      1.1811   0.0117459
         743     1.25367      1.1812   0.0117305
         744     1.25231     1.18129   0.0117151
         745     1.25094     1.18138   0.0116998
         746     1.24955     1.18148   0.0116845
         747     1.24815     1.18157   0.0116692
         748     1.24673     1.18165   0.0116539
         749      1.2453     1.18174   0.0116386
         750     1.24386     1.18182   0.0116234
         751     1.24241      1.1819   0.0116082
         752     1.24095     1.18198   0.0115931
         753     1.23949     1.18206   0.0115779
         754     1.23802     1.18213   0.0115628
         755     1.23655      1.1822   0.0115477
         756     1.23508     1.18227   0.0115326
         757     1.23362     1.18234   0.0115176
         758     1.23215     1.18241   0.0115026
         759     1.23069     1.18247   0.0114876
         760     1.22923     1.18253   0.0114727
         761     1.22779     1.18259   0.0114577
         762     1.22635     1.18265   0.0114429
         763     1.22493      1.1827    0.011428
         764     1.22352     1.18276   0.0114132
         765     1.22213     1.18281   0.0113984
         766     1.22075     1.18286   0.0113836
         767     1.21939      1.1829   0.0113688
         768     1.21806     1.18295   0.0113541
         769     1.21675     1.18299   0.0113394
         770     1.21546     1.18304   0.0113248
         771      1.2142     1.18308   0.0113102
         772     1.21297     1.18312   0.0112956
         773     1.21177     1.18315    0.011281
         774      1.2106     1.18319   0.0112665
         775     1.20947     1.18322    0.011252
         776     1.20837     1.18325   0.0112376
         777     1.20731     1.18329   0.0112232
         778     1.20628     1.18332   0.0112088
         779      1.2053     1.18334   0.0111944
         780     1.20436     1.18337   0.0111801
         781     1.20345      1.1834   0.0111658
         782     1.20259     1.18342   0.0111516
         783     1.20178     1.18344   0.0111374
         784       1.201     1.18347   0.0111232
         785     1.20027     1.18349    0.011109
         786     1.19959     1.18351   0.0110949
         787     1.19895     1.18353   0.0110808
         788     1.19836     1.18355   0.0110668
         789     1.19782     1.18356   0.0110528
         790     1.19732     1.18358   0.0110388
         791     1.19686      1.1836   0.0110248
         792     1.19645     1.18362   0.0110109
         793     1.19609     1.18363   0.0109971
         794     1.19577     1.18365   0.0109832
         795      1.1955     1.18366   0.0109694
         796     1.19526     1.18368   0.0109556
         797     1.19508     1.18369   0.0109419
         798     1.19493      1.1837   0.0109282
         799     1.19483     1.18372   0.0109145
         800     1.19477     1.18373   0.0109009
         801     1.19474     1.18375   0.0108873
         802     1.19476     1.18376   0.0108737
         803     1.19481     1.18377   0.0108602
         804      1.1949     1.18379   0.0108467
         805     1.19503      1.1838   0.0108332
         806     1.19519     1.18382   0.0108198
         807     1.19539     1.18383   0.0108064
         808     1.19561     1.18384    0.010793
         809     1.19587     1.18386   0.0107797
         810     1.19616     1.18387   0.0107664
         811     1.19648     1.18389   0.0107532
         812     1.19683     1.18391   0.0107399
         813     1.19721     1.18392   0.0107267
         814     1.19761     1.18394   0.0107136
         815     1.19804     1.18396   0.0107004
         816      1.1985     1.18397   0.0106873
         817     1.19897     1.18399   0.0106743
         818     1.19948     1.18401   0.0106612
         819         1.2     1.18403   0.0106482
         820     1.20055     1.18405   0.0106353
         821     1.20112     1.18407   0.0106223
         822     1.20171     1.18409   0.0106094
         823     1.20233     1.18412   0.0105966
         824     1.20296     1.18414   0.0105837
         825     1.20361     1.18416   0.0105709
         826     1.20428     1.18419   0.0105582
         827     1.20497     1.18421   0.0105454
         828     1.20568     1.18424   0.0105327
         829      1.2064     1.18426     0.01052
         830     1.20714     1.18429   0.0105074
         831     1.20789     1.18432   0.0104948
         832     1.20866     1.18435   0.0104822
         833     1.20945     1.18438   0.0104697
         834     1.21025     1.18441   0.0104572
         835     1.21106     1.18444   0.0104447
         836     1.21188     1.18448   0.0104323
         837     1.21272     1.18451   0.0104199
         838     1.21357     1.18454   0.0104075
         839     1.21443     1.18458   0.0103951
         840     1.21529     1.18462   0.0103828
         841     1.21617     1.18465   0.0103705
         842     1.21705     1.18469   0.0103583
         843     1.21794     1.18473   0.0103461
         844     1.21883     1.18477   0.0103339
         845     1.21973     1.18481   0.0103218
         846     1.22063     1.18486   0.0103096
         847     1.22153      1.1849   0.0102976
         848     1.22243     1.18494   0.0102855
         849     1.22334     1.18499   0.0102735
         850     1.22424     1.18503   0.0102615
         851     1.22513     1.18508   0.0102496
         852     1.22602     1.18513   0.0102377
         853     1.22691     1.18518   0.0102258
         854     1.22778     1.18523   0.0102139
         855     1.22865     1.18528   0.0102021
         856     1.22952     1.18533   0.0101903
         857     1.23036     1.18538   0.0101786
         858      1.2312     1.18544   0.0101668
         859     1.23202     1.18549   0.0101551
         860     1.23282     1.18555   0.0101435
         861      1.2336      1.1856   0.0101319
         862     1.23436     1.18566   0.0101203
         863      1.2351     1.18572   0.0101087
         864     1.23581     1.18577   0.0100972
         865     1.23649     1.18583   0.0100857
         866     1.23715     1.18589   0.0100742
         867     1.23777     1.18595   0.0100627
         868     1.23836     1.18601   0.0100513
         869     1.23892     1.18607   0.0100399
         870     1.23944     1.18613   0.0100286
         871     1.23993      1.1862   0.0100173
         872     1.24037     1.18626    0.010006
         873     1.24077     1.18632  0.00999471
         874     1.24113     1.18638  0.00998347
         875     1.24145     1.18645  0.00997226
         876     1.24172     1.18651  0.00996108
         877     1.24193     1.18657  0.00994992
         878      1.2421     1.18664  0.00993879
         879     1.24222      1.1867  0.00992768
         880     1.24229     1.18676   0.0099166
         881      1.2423     1.18682  0.00990554
         882     1.24226     1.18689  0.00989451
         883     1.24215     1.18695  0.00988351
         884       1.242     1.18701  0.00987252
         885     1.24178     1.18707  0.00986156
         886     1.24151     1.18714  0.00985062
         887     1.24117      1.1872   0.0098397
         888     1.24078     1.18726  0.00982881
         889     1.24033     1.18732  0.00981793
         890     1.23982     1.18738  0.00980708
         891     1.23925     1.18743  0.00979624
         892     1.23862     1.18749  0.00978543
         893     1.23794     1.18755  0.00977464
         894     1.23719      1.1876  0.00976386
         895     1.23638     1.18766   0.0097531
         896     1.23552     1.18771  0.00974236
         897      1.2346     1.18776  0.00973164
         898     1.23362     1.18781  0.00972094
         899     1.23259     1.18786  0.00971025
         900      1.2315     1.18791  0.00969959
         901     1.23036     1.18796  0.00968894
         902     1.22918     1.18801   0.0096783
         903     1.22795     1.18805  0.00966768
         904     1.22667     1.18809  0.00965708
         905     1.22535     1.18813   0.0096465
         906     1.22398     1.18817  0.00963594
         907     1.22258     1.18821  0.00962539
         908     1.22114     1.18825  0.00961485
         909     1.21967     1.18828  0.00960434
         910     1.21817     1.18832  0.00959384
         911     1.21664     1.18835  0.00958336
         912     1.21508     1.18838   0.0095729
         913     1.21351      1.1884  0.00956245
         914     1.21191     1.18843  0.00955202
         915      1.2103     1.18845  0.00954161
         916     1.20868     1.18847  0.00953122
         917     1.20705     1.18849  0.00952085
         918     1.20542     1.18851   0.0095105
         919     1.20378     1.18853  0.00950016
         920     1.20215     1.18854  0.00948985
         921     1.20052     1.18856  0.00947955
         922      1.1989     1.18857  0.00946928
         923      1.1973     1.18858  0.00945902
         924     1.19571     1.18859  0.00944879
         925     1.19414     1.18859  0.00943858
         926      1.1926      1.1886  0.00942838
         927     1.19109      1.1886  0.00941821
         928      1.1896      1.1886  0.00940807
         929     1.18815      1.1886  0.00939794
         930     1.18674      1.1886  0.00938783
         931     1.18537     1.18859  0.00937775
         932     1.18404     1.18859  0.00936769
         933     1.18276     1.18858  0.00935765
         934     1.18152     1.18858  0.00934764
         935     1.18034     1.18857  0.00933764
         936     1.17922     1.18856  0.00932767
         937     1.17815     1.18855  0.00931772
         938     1.17714     1.18853   0.0093078
         939     1.17619     1.18852  0.00929789
         940     1.17531     1.18851  0.00928801
         941     1.17449     1.18849  0.00927816
         942     1.17373     1.18848  0.00926832
         943     1.17305     1.18846   0.0092585
         944     1.17243     1.18844  0.00924871
         945     1.17188     1.18843  0.00923894
         946     1.17141     1.18841  0.00922919
         947       1.171     1.18839  0.00921947
         948     1.17067     1.18837  0.00920976
         949     1.17041     1.18835  0.00920007
         950     1.17022     1.18833  0.00919041
         951      1.1701     1.18831  0.00918077
         952     1.17005     1.18829  0.00917114
         953     1.17008     1.18827  0.00916154
         954     1.17017     1.18826  0.00915196
         955     1.17032     1.18824  0.00914239
         956     1.17055     1.18822  0.00913285
         957     1.17084      1.1882  0.00912332
         958     1.17119     1.18818  0.00911382
         959     1.17161     1.18817  0.00910433
         960     1.17208     1.18815  0.00909486
         961     1.17261     1.18813  0.00908541
         962     1.17319     1.18812  0.00907598
         963     1.17383      1.1881  0.00906657
         964     1.17452     1.18809  0.00905717
         965     1.17525     1.18807   0.0090478
         966     1.17602     1.18806  0.00903844
         967     1.17684     1.18805   0.0090291
         968     1.17769     1.18804  0.00901978
         969     1.17858     1.18803  0.00901048
         970      1.1795     1.18802  0.00900119
         971     1.18045     1.18801  0.00899192
         972     1.18142     1.18801  0.00898268
         973     1.18241       1.188  0.00897345
         974     1.18342       1.188  0.00896423
         975     1.18444     1.18799  0.00895504
         976     1.18547     1.18799  0.00894587
         977     1.18651     1.18799  0.00893671
         978     1.18754     1.18799  0.00892757
         979     1.18857     1.18799  0.00891845
         980      1.1896     1.18799  0.00890935
         981     1.19062     1.18799  0.00890027
         982     1.19162       1.188  0.00889121
         983      1.1926       1.188  0.00888216
         984     1.19355     1.18801  0.00887314
         985     1.19449     1.18801  0.00886413
         986     1.19539     1.18802  0.00885515
         987     1.19626     1.18803  0.00884618
         988     1.19709     1.18804  0.00883723
         989     1.19787     1.18805   0.0088283
         990     1.19862     1.18806  0.00881939
         991     1.19931     1.18807   0.0088105
         992     1.19995     1.18808  0.00880162
         993     1.20054     1.18809  0.00879277
         994     1.20107     1.18811  0.00878393
         995     1.20154     1.18812  0.00877512
         996     1.20195     1.18814  0.00876632
         997     1.20229     1.18815  0.00875753
         998     1.20256     1.18816  0.00874877
         999     1.20276     1.18818  0.00874003
        1000     1.20289     1.18819   0.0087313
        1001     1.20294     1.18821  0.00872259
        1002     1.20292     1.18822   0.0087139
        1003     1.20282     1.18824  0.00870522
        1004     1.20264     1.18825  0.00869656
        1005     1.20237     1.18827  0.00868792
        1006     1.20203     1.18828  0.00867929
        1007     1.20161     1.18829  0.00867069
        1008      1.2011     1.18831  0.00866209
        1009     1.20051     1.18832  0.00865352
        1010     1.19984     1.18833  0.00864496
        1011     1.19908     1.18834  0.00863641
        1012     1.19824     1.18835  0.00862788
        1013     1.19733     1.18836  0.00861937
        1014     1.19633     1.18837  0.00861087
        1015     1.19526     1.18837  0.00860239
        1016     1.19411     1.18838  0.00859393
        1017     1.19288     1.18838  0.00858548
        1018     1.19158     1.18839  0.00857705
        1019     1.19021     1.18839  0.00856863
        1020     1.18877     1.18839  0.00856023
        1021     1.18726     1.18839  0.00855184
        1022     1.18569     1.18838  0.00854348
        1023     1.18406     1.18838  0.00853513
        1024     1.18238     1.18837  0.00852679
        1025     1.18064     1.18837  0.00851848
        1026     1.17885     1.18836  0.00851018
        1027     1.17702     1.18835   0.0085019
        1028     1.17514     1.18833  0.00849364
        1029     1.17323     1.18832   0.0084854
        1030     1.17129      1.1883  0.00847718
        1031     1.16932     1.18828  0.00846897
        1032     1.16733     1.18826  0.00846079
        1033     1.16532     1.18824  0.00845263
        1034      1.1633     1.18822  0.00844449
        1035     1.16128     1.18819  0.00843637
        1036     1.15925     1.18816  0.00842827
        1037     1.15723     1.18813   0.0084202
        1038     1.15521      1.1881  0.00841215
        1039     1.15322     1.18807  0.00840412
        1040     1.15124     1.18803  0.00839611
        1041     1.14929       1.188  0.00838813
        1042     1.14738     1.18796  0.00838017
        1043      1.1455     1.18792  0.00837223
        1044     1.14366     1.18787  0.00836432
        1045     1.14188     1.18783  0.00835643
        1046     1.14015     1.18778  0.00834857
        1047     1.13848     1.18774  0.00834073
        1048     1.13687     1.18769  0.00833291
        1049     1.13533     1.18764  0.00832512
        1050     1.13387     1.18759  0.00831734
        1051     1.13249     1.18753   0.0083096
        1052     1.13119     1.18748  0.00830187
        1053     1.12999     1.18743  0.00829417
        1054     1.12887     1.18737  0.00828648
        1055     1.12785     1.18731  0.00827882
        1056     1.12694     1.18726  0.00827118
        1057     1.12613      1.1872  0.00826355
        1058     1.12543     1.18714  0.00825595
        1059     1.12484     1.18708  0.00824836
        1060     1.12436     1.18702  0.00824079
        1061     1.12399     1.18696  0.00823324
        1062     1.12374      1.1869   0.0082257
        1063      1.1236     1.18684  0.00821818
        1064     1.12359     1.18679  0.00821067
        1065      1.1237     1.18673  0.00820318
        1066     1.12392     1.18667  0.00819569
        1067     1.12427     1.18661  0.00818822
        1068     1.12474     1.18655  0.00818076
        1069     1.12532     1.18649  0.00817331
        1070     1.12603     1.18644  0.00816586
        1071     1.12685     1.18638  0.00815843
        1072      1.1278     1.18633    0.008151
        1073     1.12885     1.18627  0.00814358
        1074     1.13002     1.18622  0.00813617
        1075      1.1313     1.18617  0.00812876
        1076     1.13269     1.18612  0.00812136
        1077     1.13418     1.18607  0.00811396
        1078     1.13578     1.18602  0.00810657
        1079     1.13748     1.18598  0.00809918
        1080     1.13928     1.18594  0.00809179
        1081     1.14117      1.1859  0.00808441
        1082     1.14315     1.18586  0.00807704
        1083     1.14522     1.18582  0.00806967
        1084     1.14737     1.18578   0.0080623
        1085      1.1496     1.18575  0.00805494
        1086     1.15191     1.18572  0.00804758
        1087     1.15428     1.18569  0.00804023
        1088     1.15673     1.18566  0.00803289
        1089     1.15923     1.18564  0.00802555
        1090      1.1618     1.18562  0.00801821
        1091     1.16442      1.1856  0.00801089
        1092     1.16709     1.18558  0.00800357
        1093     1.16981     1.18557  0.00799626
        1094     1.17257     1.18555  0.00798896
        1095     1.17536     1.18554  0.00798167
        1096     1.17819     1.18554  0.00797439
        1097     1.18105     1.18553  0.00796712
        1098     1.18393     1.18553  0.00795986
        1099     1.18683     1.18553  0.00795262
        1100     1.18974     1.18554  0.00794539
        1101     1.19267     1.18554  0.00793818
        1102      1.1956     1.18555  0.00793098
        1103     1.19853     1.18556   0.0079238
        1104     1.20146     1.18558  0.00791664
        1105     1.20439      1.1856  0.00790949
        1106     1.20731     1.18562  0.00790236
        1107     1.21021     1.18564  0.00789525
        1108     1.21309     1.18566  0.00788817
        1109     1.21595     1.18569   0.0078811
        1110     1.21878     1.18572  0.00787406
        1111     1.22159     1.18575  0.00786704
        1112     1.22435     1.18579  0.00786004
        1113     1.22708     1.18582  0.00785306
        1114     1.22976     1.18586  0.00784611
        1115      1.2324     1.18591  0.00783919
        1116     1.23498     1.18595  0.00783229
        1117     1.23752       1.186  0.00782541
        1118     1.23999     1.18604  0.00781856
        1119     1.24241     1.18609  0.00781174
        1120     1.24476     1.18615  0.00780494
        1121     1.24705      1.1862  0.00779816
        1122     1.24926     1.18626  0.00779142
        1123     1.25141     1.18631  0.00778469
        1124     1.25347     1.18637    0.007778
        1125     1.25546     1.18644  0.00777133
        1126     1.25737      1.1865  0.00776468
        1127     1.25919     1.18656  0.00775806
        1128     1.26092     1.18663  0.00775146
        1129     1.26257      1.1867  0.00774489
        1130     1.26412     1.18677  0.00773834
        1131     1.26558     1.18683  0.00773181
        1132     1.26695     1.18691   0.0077253
        1133     1.26822     1.18698  0.00771882
        1134      1.2694     1.18705  0.00771235
        1135     1.27047     1.18712  0.00770591
        1136     1.27145      1.1872  0.00769948
        1137     1.27232     1.18727  0.00769307
        1138     1.27309     1.18735  0.00768668
        1139     1.27375     1.18742  0.00768031
        1140     1.27431      1.1875  0.00767395
        1141     1.27477     1.18758   0.0076676
        1142     1.27512     1.18765  0.00766127
        1143     1.27536     1.18773  0.00765496
        1144      1.2755     1.18781  0.00764865
        1145     1.27554     1.18788  0.00764235
        1146     1.27547     1.18796  0.00763607
        1147     1.27529     1.18804  0.00762979
        1148     1.27501     1.18811  0.00762352
        1149     1.27463     1.18819  0.00761725
        1150     1.27414     1.18826    0.007611
        1151     1.27355     1.18834  0.00760475
        1152     1.27286     1.18841   0.0075985
        1153     1.27206     1.18848  0.00759225
        1154     1.27117     1.18855  0.00758601
        1155     1.27017     1.18862  0.00757977
        1156     1.26908     1.18869  0.00757354
        1157     1.26789     1.18876   0.0075673
        1158     1.26661     1.18883  0.00756106
        1159     1.26523      1.1889  0.00755483
        1160     1.26376     1.18896  0.00754859
        1161     1.26221     1.18902  0.00754235
        1162     1.26057     1.18908  0.00753611
        1163     1.25885     1.18914  0.00752987
        1164     1.25704      1.1892  0.00752363
        1165     1.25516     1.18926  0.00751738
        1166      1.2532     1.18931  0.00751114
        1167     1.25116     1.18937  0.00750489
        1168     1.24906     1.18942  0.00749864
        1169     1.24688     1.18947  0.00749238
        1170     1.24463     1.18951  0.00748613
        1171     1.24232     1.18956  0.00747987
        1172     1.23994      1.1896  0.00747361
        1173      1.2375     1.18964  0.00746735
        1174     1.23501     1.18968  0.00746109
        1175     1.23247     1.18972  0.00745483
        1176     1.22987     1.18975  0.00744857
        1177     1.22723     1.18978  0.00744231
        1178     1.22454     1.18981  0.00743605
        1179     1.22182     1.18984  0.00742979
        1180     1.21906     1.18987  0.00742354
        1181     1.21626     1.18989  0.00741728
        1182     1.21344     1.18991  0.00741104
        1183     1.21058     1.18993  0.00740479
        1184      1.2077     1.18994  0.00739855
        1185      1.2048     1.18995  0.00739232
        1186     1.20188     1.18996  0.00738609
        1187     1.19895     1.18997  0.00737988
        1188     1.19601     1.18998  0.00737367
        1189     1.19306     1.18998  0.00736746
        1190     1.19011     1.18998  0.00736127
        1191     1.18716     1.18998  0.00735509
        1192     1.18421     1.18997  0.00734892
        1193     1.18128     1.18996  0.00734277
        1194     1.17835     1.18995  0.00733662
        1195     1.17544     1.18994   0.0073305
        1196     1.17255     1.18993  0.00732438
        1197     1.16968     1.18991  0.00731828
        1198     1.16684     1.18989   0.0073122
        1199     1.16403     1.18987  0.00730613
        1200     1.16125     1.18985  0.00730008
        1201     1.15851     1.18982  0.00729405
        1202     1.15581     1.18979  0.00728804
        1203     1.15315     1.18976  0.00728204
        1204     1.15054     1.18973  0.00727607
        1205     1.14798     1.18969  0.00727011
        1206     1.14548     1.18966  0.00726417
        1207     1.14303     1.18962  0.00725826
        1208     1.14065     1.18958  0.00725236
        1209     1.13833     1.18954  0.00724649
        1210     1.13609     1.18949  0.00724063
        1211     1.13392     1.18945   0.0072348
        1212     1.13182      1.1894  0.00722899
        1213      1.1298     1.18935   0.0072232
        1214     1.12787      1.1893  0.00721742
        1215     1.12602     1.18925  0.00721167
        1216     1.12426     1.18919  0.00720594
        1217     1.12259     1.18914  0.00720022
        1218     1.12102     1.18908  0.00719453
        1219     1.11955     1.18903  0.00718885
        1220     1.11817     1.18897   0.0071832
        1221     1.11691     1.18891  0.00717756
        1222     1.11575     1.18885  0.00717193
        1223      1.1147     1.18879  0.00716632
        1224     1.11377     1.18873  0.00716073
        1225     1.11295     1.18866  0.00715515
        1226     1.11225      1.1886  0.00714959
        1227     1.11167     1.18854  0.00714404
        1228     1.11121     1.18848   0.0071385
        1229     1.11088     1.18841  0.00713297
        1230     1.11067     1.18835  0.00712745
        1231     1.11058     1.18829  0.00712194
        1232     1.11063     1.18822  0.00711644
        1233      1.1108     1.18816  0.00711094
        1234      1.1111      1.1881  0.00710545
        1235     1.11153     1.18804  0.00709997
        1236     1.11209     1.18798  0.00709449
        1237     1.11278     1.18791  0.00708902
        1238      1.1136     1.18785  0.00708355
        1239     1.11455      1.1878  0.00707808
        1240     1.11563     1.18774  0.00707261
        1241     1.11683     1.18768  0.00706714
        1242     1.11816     1.18762  0.00706167
        1243     1.11962     1.18757   0.0070562
        1244      1.1212     1.18752  0.00705073
        1245      1.1229     1.18746  0.00704526
        1246     1.12472     1.18741  0.00703978
        1247     1.12665     1.18737  0.00703431
        1248      1.1287     1.18732  0.00702883
        1249     1.13086     1.18727  0.00702334
        1250     1.13313     1.18723  0.00701786
        1251     1.13551     1.18719  0.00701237
        1252     1.13798     1.18715  0.00700688
        1253     1.14056     1.18711  0.00700139
        1254     1.14322     1.18708  0.00699589
        1255     1.14598     1.18704  0.00699039
        1256     1.14881     1.18701  0.00698489
        1257     1.15173     1.18699  0.00697939
        1258     1.15473     1.18696  0.00697389
        1259      1.1578     1.18694  0.00696839
        1260     1.16093     1.18692  0.00696289
        1261     1.16413      1.1869  0.00695739
        1262     1.16738     1.18688   0.0069519
        1263     1.17068     1.18687  0.00694641
        1264     1.17404     1.18686  0.00694092
        1265     1.17744     1.18685  0.00693543
        1266     1.18087     1.18685  0.00692996
        1267     1.18434     1.18685  0.00692449
        1268     1.18783     1.18685  0.00691903
        1269     1.19136     1.18685  0.00691358
        1270      1.1949     1.18686  0.00690814
        1271     1.19846     1.18687  0.00690271
        1272     1.20203     1.18688  0.00689729
        1273     1.20561     1.18689  0.00689189
        1274     1.20919     1.18691   0.0068865
        1275     1.21277     1.18693  0.00688113
        1276     1.21634     1.18695  0.00687578
        1277      1.2199     1.18698  0.00687044
        1278     1.22345     1.18701  0.00686512
        1279     1.22698     1.18704  0.00685983
        1280     1.23049     1.18707  0.00685455
        1281     1.23397     1.18711   0.0068493
        1282     1.23742     1.18715  0.00684407
        1283     1.24084     1.18719  0.00683886
        1284     1.24423     1.18723  0.00683368
        1285     1.24758     1.18728  0.00682852
        1286     1.25089     1.18733  0.00682339
        1287     1.25415     1.18738  0.00681829
        1288     1.25737     1.18744  0.00681321
        1289     1.26055     1.18749  0.00680816
        1290     1.26367     1.18755  0.00680314
        1291     1.26674     1.18761  0.00679815
        1292     1.26975     1.18768  0.00679318
        1293     1.27272     1.18774  0.00678825
        1294     1.27563     1.18781  0.00678334
        1295     1.27848     1.18788  0.00677846
        1296     1.28127     1.18795  0.00677362
        1297       1.284     1.18803   0.0067688
        1298     1.28667      1.1881  0.00676401
        1299     1.28928     1.18818  0.00675925
        1300     1.29183     1.18826  0.00675452
        1301     1.29432     1.18834  0.00674982
        1302     1.29674     1.18843  0.00674515
        1303     1.29909     1.18851  0.00674051
        1304     1.30138      1.1886   0.0067359
        1305     1.30361     1.18869  0.00673131
        1306     1.30577     1.18878  0.00672675
        1307     1.30786     1.18887  0.00672222
        1308     1.30989     1.18896  0.00671772
        1309     1.31186     1.18905  0.00671325
        1310     1.31375     1.18915   0.0067088
        1311     1.31558     1.18924  0.00670437
        1312     1.31735     1.18934  0.00669997
        1313     1.31905     1.18944   0.0066956
        1314     1.32069     1.18954  0.00669125
        1315     1.32226     1.18964  0.00668692
        1316     1.32377     1.18974  0.00668262
        1317     1.32521     1.18985  0.00667833
        1318     1.32658     1.18995  0.00667407
        1319     1.32789     1.19005  0.00666983
        1320     1.32913     1.19016  0.00666561
        1321     1.33031     1.19027  0.00666141
        1322     1.33142     1.19037  0.00665723
        1323     1.33246     1.19048  0.00665306
        1324     1.33344     1.19059  0.00664891
        1325     1.33435      1.1907  0.00664478
        1326     1.33519     1.19081  0.00664066
        1327     1.33597     1.19092  0.00663656
        1328     1.33668     1.19102  0.00663247
        1329     1.33733     1.19113  0.00662839
        1330     1.33791     1.19125  0.00662433
        1331     1.33842     1.19136  0.00662027
        1332     1.33887     1.19147  0.00661623
        1333     1.33925     1.19158  0.00661219
        1334     1.33956     1.19169  0.00660817
        1335     1.33981      1.1918  0.00660415
        1336     1.33999     1.19191  0.00660014
        1337      1.3401     1.19202  0.00659613
        1338     1.34014     1.19213  0.00659213
        1339     1.34011     1.19224  0.00658813
        1340     1.34002     1.19235  0.00658414
        1341     1.33986     1.19246  0.00658015
        1342     1.33963     1.19257  0.00657616
        1343     1.33934     1.19268  0.00657217
        1344     1.33897     1.19279  0.00656818
        1345     1.33854      1.1929  0.00656419
        1346     1.33805     1.19301   0.0065602
        1347     1.33748     1.19311  0.00655621
        1348     1.33684     1.19322  0.00655221
        1349     1.33614     1.19333  0.00654821
        1350     1.33537     1.19343   0.0065442
        1351     1.33453     1.19354  0.00654019
        1352     1.33362     1.19364  0.00653618
        1353     1.33264     1.19374  0.00653215
        1354     1.33159     1.19384  0.00652812
        1355     1.33047     1.19395  0.00652408
        1356     1.32928     1.19404  0.00652003
        1357     1.32803     1.19414  0.00651598
        1358      1.3267     1.19424  0.00651191
        1359     1.32531     1.19434  0.00650783
        1360     1.32385     1.19443  0.00650374
        1361     1.32231     1.19453  0.00649964
        1362      1.3207     1.19462  0.00649553
        1363     1.31902     1.19471  0.00649141
        1364     1.31727      1.1948  0.00648727
        1365     1.31544     1.19489  0.00648312
        1366     1.31354     1.19498  0.00647896
        1367     1.31156     1.19506  0.00647478
        1368     1.30951     1.19514  0.00647059
        1369     1.30738     1.19523  0.00646638
        1370     1.30518     1.19531  0.00646216
        1371     1.30289     1.19539  0.00645792
        1372     1.30053     1.19546  0.00645367
        1373     1.29809     1.19554   0.0064494
        1374     1.29558     1.19561  0.00644512
        1375     1.29298     1.19568  0.00644082
        1376      1.2903     1.19575   0.0064365
        1377     1.28754     1.19582  0.00643218
        1378     1.28471     1.19588  0.00642783
        1379     1.28179     1.19594  0.00642347
        1380     1.27879       1.196   0.0064191
        1381     1.27572     1.19606  0.00641471
        1382     1.27256     1.19612  0.00641031
        1383     1.26932     1.19617  0.00640589
        1384       1.266     1.19622  0.00640146
        1385      1.2626     1.19627  0.00639702
        1386     1.25913     1.19631  0.00639256
        1387     1.25557     1.19636   0.0063881
        1388     1.25194      1.1964  0.00638362
        1389     1.24823     1.19643  0.00637913
        1390     1.24444     1.19647  0.00637464
        1391     1.24058      1.1965  0.00637013
        1392     1.23664     1.19653  0.00636562
        1393     1.23263     1.19655  0.00636111
        1394     1.22855     1.19658  0.00635658
        1395      1.2244      1.1966  0.00635206
        1396     1.22019     1.19661  0.00634753
        1397      1.2159     1.19663    0.006343
        1398     1.21156     1.19664  0.00633847
        1399     1.20716     1.19665  0.00633395
        1400      1.2027     1.19665  0.00632942
        1401     1.19819     1.19665  0.00632491
        1402     1.19362     1.19665   0.0063204
        1403     1.18901     1.19664  0.00631589
        1404     1.18435     1.19663   0.0063114
        1405     1.17964     1.19662  0.00630692
        1406      1.1749     1.19661  0.00630245
        1407     1.17013     1.19659    0.006298
        1408     1.16532     1.19657  0.00629357
        1409     1.16049     1.19654  0.00628915
        1410     1.15564     1.19651  0.00628476
        1411     1.15078     1.19648  0.00628039
        1412      1.1459     1.19644  0.00627604
        1413     1.14102      1.1964  0.00627172
        1414     1.13614     1.19636  0.00626743
        1415     1.13126     1.19632  0.00626317
        1416     1.12639     1.19627  0.00625895
        1417     1.12153     1.19621  0.00625475
        1418      1.1167     1.19616  0.00625059
        1419      1.1119      1.1961  0.00624647
        1420     1.10712     1.19604  0.00624238
        1421     1.10239     1.19597  0.00623834
        1422      1.0977      1.1959  0.00623433
        1423     1.09306     1.19583  0.00623037
        1424     1.08848     1.19575  0.00622645
        1425     1.08396     1.19567  0.00622258
        1426     1.07951     1.19559  0.00621875
        1427     1.07514     1.19551  0.00621496
        1428     1.07085     1.19542  0.00621122
        1429     1.06664     1.19533  0.00620753
        1430     1.06253     1.19524  0.00620388
        1431     1.05852     1.19514  0.00620028
        1432     1.05461     1.19504  0.00619673
        1433     1.05082     1.19494  0.00619322
        1434     1.04714     1.19484  0.00618976
        1435     1.04359     1.19473  0.00618635
        1436     1.04016     1.19463  0.00618297
        1437     1.03688     1.19452  0.00617965
        1438     1.03373     1.19441  0.00617636
        1439     1.03073     1.19429  0.00617312
        1440     1.02788     1.19418  0.00616991
        1441     1.02518     1.19406  0.00616674
        1442     1.02264     1.19394  0.00616361
        1443     1.02027     1.19382  0.00616052
        1444     1.01806      1.1937  0.00615745
        1445     1.01602     1.19358  0.00615442
