#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
         448     9.82387     9.73445    0.095333
         449     9.83361     9.73467    0.095121
         450     9.84261     9.73491   0.0949099
         451     9.85086     9.73517   0.0946998
         452     9.85907     9.73544   0.0944907
         453     9.86723     9.73573   0.0942826
         454     9.87603     9.73604   0.0940754
         455     9.88407     9.73637   0.0938692
         456     9.89345     9.73671    0.093664
         457     9.90134     9.73707   0.0934597
         458     9.90986     9.73745   0.0932564
         459     9.91968     9.73785   0.0930541
         460     9.92729     9.73826   0.0928527
         461     9.93621     9.73869   0.0926523
         462     9.94432     9.73913   0.0924528
         463      9.9523     9.73959   0.0922543
         464     9.96017     9.74007   0.0920567
         465     9.96931     9.74056     0.09186
         466      9.9762     9.74107   0.0916643
         467     9.98224     9.74158   0.0914695
         468     9.98883     9.74211   0.0912755
         469     9.99597     9.74265   0.0910825
         470     10.0023     9.74321   0.0908904
         471     10.0069     9.74377   0.0906992
         472     10.0136     9.74434   0.0905088
         473     10.0201     9.74492   0.0903193
         474     10.0271     9.74551   0.0901307
         475     10.0332     9.74612    0.089943
         476     10.0391     9.74674   0.0897562
         477     10.0462     9.74736   0.0895702
         478     10.0524       9.748   0.0893851
         479     10.0584     9.74865   0.0892008
         480     10.0635     9.74931   0.0890174
         481     10.0677     9.74997   0.0888348
         482      10.071     9.75063    0.088653
         483     10.0761     9.75131    0.088472
         484     10.0818     9.75199   0.0882918
         485     10.0865     9.75268   0.0881125
         486     10.0917     9.75338    0.087934
         487     10.0938     9.75408   0.0877562
         488     10.0964     9.75478   0.0875791
         489     10.0995     9.75548   0.0874029
         490     10.1016     9.75619   0.0872274
         491     10.1056      9.7569   0.0870526
         492     10.1087     9.75762   0.0868786
         493      10.108     9.75833   0.0867053
         494     10.1099     9.75904   0.0865327
         495     10.1122     9.75975   0.0863608
         496     10.1136     9.76047   0.0861897
         497     10.1147     9.76118   0.0860192
         498     10.1156     9.76189   0.0858494
         499     10.1162      9.7626   0.0856803
         500     10.1166     9.76331   0.0855119
         501     10.1175     9.76401   0.0853441
         502     10.1173     9.76472    0.085177
         503     10.1162     9.76542   0.0850105
         504     10.1149     9.76611   0.0848447
         505     10.1133      9.7668   0.0846795
         506     10.1114     9.76748   0.0845148
         507     10.1093     9.76815   0.0843508
         508     10.1084     9.76882   0.0841875
         509     10.1071     9.76949   0.0840247
         510      10.105     9.77015   0.0838625
         511     10.1046      9.7708   0.0837009
         512     10.1005     9.77144   0.0835399
         513     10.0976     9.77208   0.0833795
         514     10.0929      9.7727   0.0832196
         515     10.0901     9.77332   0.0830603
         516     10.0864     9.77393   0.0829016
         517     10.0838     9.77453   0.0827434
         518     10.0795     9.77512   0.0825857
         519     10.0757      9.7757   0.0824286
         520     10.0703     9.77626   0.0822721
         521     10.0653     9.77682    0.082116
         522       10.06     9.77736   0.0819605
         523     10.0552     9.77789   0.0818055
         524     10.0502     9.77841   0.0816511
         525     10.0442     9.77892   0.0814971
         526     10.0387     9.77941   0.0813437
         527     10.0322     9.77989   0.0811907
         528     10.0248     9.78035   0.0810383
         529     10.0179      9.7808   0.0808863
         530     10.0115     9.78124   0.0807349
         531     10.0056     9.78166    0.080584
         532     9.99874     9.78207   0.0804335
         533     9.99099     9.78246   0.0802836
         534     9.98164     9.78283   0.0801341
         535     9.97351     9.78319   0.0799851
         536     9.96592     9.78353   0.0798366
         537     9.95673     9.78385   0.0796886
         538      9.9488     9.78416    0.079541
         539     9.93931     9.78445    0.079394
         540     9.93038     9.78472   0.0792474
         541     9.92202     9.78497   0.0791013
         542     9.91354     9.78521   0.0789558
         543     9.90424     9.78543   0.0788107
         544     9.89201     9.78562    0.078666
         545     9.88463     9.78581   0.0785219
         546     9.87576     9.78597   0.0783783
         547     9.86541     9.78612   0.0782351
         548       9.855     9.78624   0.0780924
         549     9.84596     9.78635   0.0779503
         550     9.83619     9.78644   0.0778086
         551     9.82639     9.78651   0.0776674
         552     9.81588     9.78657   0.0775267
         553     9.80466      9.7866   0.0773865
         554     9.79558     9.78662   0.0772469
         555     9.78442     9.78661   0.0771077
         556      9.7754     9.78659    0.076969
         557     9.76573     9.78655   0.0768308
         558       9.754      9.7865   0.0766932
         559     9.74518     9.78642    0.076556
         560     9.73573     9.78633   0.0764193
         561     9.72779     9.78623   0.0762832
         562     9.71713      9.7861   0.0761476
         563       9.708     9.78597   0.0760124
         564     9.69899     9.78581   0.0758778
         565     9.69012     9.78564   0.0757437
         566      9.6814     9.78546   0.0756101
         567     9.67071     9.78525    0.075477
         568       9.663     9.78504   0.0753444
         569     9.65404     9.78481   0.0752124
         570     9.64737     9.78457   0.0750808
         571     9.64018     9.78432   0.0749498
         572     9.63387     9.78405   0.0748192
         573     9.62634     9.78378   0.0746891
         574     9.61971     9.78349   0.0745595
         575     9.61257     9.78319   0.0744305
         576     9.60633     9.78289   0.0743019
         577     9.59888     9.78257   0.0741738
         578     9.59234     9.78224   0.0740462
         579       9.586      9.7819   0.0739191
         580     9.58057     9.78155   0.0737925
         581     9.57394      9.7812   0.0736663
         582     9.56821     9.78083   0.0735406
         583     9.56057     9.78045   0.0734155
         584     9.55453     9.78007   0.0732908
         585     9.54939     9.77967   0.0731666
         586     9.54445     9.77927   0.0730428
         587     9.54041     9.77886   0.0729195
         588     9.53585     9.77845   0.0727967
         589     9.53288     9.77803   0.0726743
         590     9.52868     9.77761   0.0725523
         591     9.52536     9.77718   0.0724308
         592     9.52362     9.77675   0.0723097
         593     9.51921     9.77632   0.0721891
         594     9.51637     9.77588   0.0720689
         595     9.51298     9.77544   0.0719491
         596     9.51043       9.775   0.0718298
         597     9.50731     9.77455   0.0717108
         598     9.50362     9.77409   0.0715924
         599     9.49934     9.77364   0.0714743
         600     9.49658     9.77317   0.0713567
         601     9.49252     9.77271   0.0712395
         602     9.48997     9.77224   0.0711227
         603     9.49034     9.77177   0.0710063
         604     9.48867      9.7713   0.0708903
         605     9.48778     9.77083   0.0707746
         606     9.48485     9.77036   0.0706594
         607     9.48127     9.76988   0.0705446
         608     9.47774      9.7694   0.0704302
         609     9.47638     9.76892   0.0703162
         610     9.47366     9.76844   0.0702026
         611     9.47238     9.76795   0.0700894
         612     9.47113     9.76747   0.0699765
         613     9.46919     9.76698   0.0698641
         614     9.46656     9.76649    0.069752
         615     9.46465       9.766   0.0696403
         616     9.46203     9.76551    0.069529
         617     9.46012     9.76501   0.0694181
         618     9.45961     9.76452   0.0693075
         619     9.45767     9.76402   0.0691973
         620     9.45642     9.76353   0.0690875
         621     9.45374     9.76303    0.068978
         622     9.45173     9.76253    0.068869
         623     9.44969     9.76203   0.0687602
         624      9.4462     9.76152   0.0686519
         625     9.44338     9.76101    0.068544
         626     9.44121      9.7605   0.0684364
         627     9.43829     9.75999   0.0683292
         628     9.43744     9.75947   0.0682223
         629     9.43511     9.75896   0.0681158
         630     9.43272     9.75844   0.0680096
         631     9.43028     9.75792   0.0679038
         632     9.42635     9.75739   0.0677984
         633     9.42307     9.75687   0.0676934
         634     9.41971     9.75633   0.0675887
         635       9.417      9.7558   0.0674843
         636      9.4142     9.75526   0.0673804
         637     9.41134     9.75472   0.0672768
         638      9.4091     9.75418   0.0671735
         639     9.40609     9.75364   0.0670706
         640     9.40229     9.75309    0.066968
         641     9.39982     9.75254   0.0668658
         642     9.39658     9.75198    0.066764
         643     9.39396     9.75143   0.0666625
         644     9.38986     9.75086   0.0665613
         645     9.38567      9.7503   0.0664605
         646     9.38212     9.74973   0.0663601
         647     9.37709     9.74915     0.06626
         648      9.3741     9.74857   0.0661603
         649     9.37104     9.74799   0.0660609
         650     9.36721     9.74741   0.0659619
         651     9.36402     9.74682   0.0658632
         652     9.36077     9.74622   0.0657648
         653     9.35535     9.74563   0.0656668
         654     9.35057     9.74502   0.0655692
         655     9.34575     9.74441   0.0654719
         656     9.34159      9.7438    0.065375
         657     9.33809     9.74318   0.0652784
         658     9.33455     9.74256   0.0651822
         659     9.32745     9.74193   0.0650863
         660     9.32385      9.7413   0.0649908
         661     9.32023     9.74066   0.0648956
         662     9.31659     9.74002   0.0648007
         663     9.31225     9.73937   0.0647062
         664      9.3086     9.73873    0.064612
         665     9.30285     9.73807   0.0645181
         666     9.29851     9.73741   0.0644246
         667     9.29349     9.73674   0.0643315
         668      9.2899     9.73608   0.0642387
         669     9.28493      9.7354   0.0641462
         670     9.28071     9.73472    0.064054
         671     9.27653     9.73404   0.0639622
         672     9.27311     9.73335   0.0638707
         673     9.26834     9.73266   0.0637795
         674     9.26434     9.73197   0.0636887
         675     9.25971     9.73127   0.0635982
         676     9.25517     9.73056    0.063508
         677     9.24859     9.72985   0.0634182
         678     9.24634     9.72914   0.0633287
         679     9.24209     9.72842   0.0632394
         680     9.23865      9.7277   0.0631506
         681     9.23391     9.72698    0.063062
         682     9.23142     9.72625   0.0629737
         683     9.22976     9.72552   0.0628857
         684     9.22683     9.72479    0.062798
         685     9.22404     9.72406   0.0627106
         686     9.21998     9.72333   0.0626235
         687     9.21749     9.72259   0.0625366
         688     9.21444     9.72185   0.0624501
         689     9.21298     9.72111   0.0623638
         690     9.21168     9.72038   0.0622778
         691     9.21196     9.71964    0.062192
         692      9.2096      9.7189   0.0621065
         693     9.20953     9.71817   0.0620213
         694     9.20893     9.71743   0.0619362
         695     9.20852      9.7167   0.0618514
         696      9.2076     9.71597   0.0617669
         697     9.20756     9.71524   0.0616826
         698     9.20631     9.71451   0.0615985
         699     9.20596     9.71378   0.0615147
         700     9.20581     9.71306   0.0614311
         701     9.20585     9.71234   0.0613477
         702      9.2061     9.71161   0.0612646
         703     9.20584     9.71089   0.0611816
         704     9.20789     9.71018   0.0610989
         705     9.20873     9.70947   0.0610164
         706     9.21048     9.70876   0.0609341
         707     9.21102     9.70806   0.0608519
         708     9.21245     9.70736     0.06077
         709      9.2148     9.70666   0.0606883
         710     9.21734     9.70597   0.0606067
         711     9.21866     9.70529   0.0605253
         712     9.22018     9.70461   0.0604442
         713     9.22259     9.70393   0.0603632
         714      9.2252     9.70326   0.0602824
         715       9.228      9.7026   0.0602017
         716     9.23168     9.70194   0.0601212
         717     9.23485     9.70129   0.0600409
         718     9.23819     9.70064   0.0599607
         719     9.24171         9.7   0.0598807
         720     9.24541     9.69937   0.0598009
         721     9.24787     9.69875   0.0597212
         722     9.25262     9.69813   0.0596417
         723     9.25612     9.69752   0.0595624
         724     9.26119     9.69691   0.0594831
         725     9.26643     9.69632   0.0594041
         726     9.27323     9.69574   0.0593251
         727     9.27735     9.69516   0.0592463
         728     9.28304      9.6946   0.0591676
         729     9.28817     9.69404   0.0590891
         730     9.29344     9.69349   0.0590107
         731     9.29884     9.69295   0.0589324
         732     9.30438     9.69242   0.0588543
         733     9.31146      9.6919   0.0587763
         734     9.31795     9.69139   0.0586984
         735     9.32457     9.69089   0.0586207
         736     9.32918      9.6904   0.0585431
         737     9.33531     9.68992   0.0584657
         738     9.34225     9.68945   0.0583883
         739        9.35     9.68899   0.0583111
         740     9.35713     9.68854   0.0582341
         741     9.36294      9.6881   0.0581571
         742     9.36955     9.68767   0.0580803
         743     9.37623     9.68725   0.0580037
         744     9.38227     9.68684   0.0579272
         745     9.38838     9.68644   0.0578508
         746     9.39526     9.68605   0.0577746
         747     9.40218     9.68567   0.0576985
         748     9.40844      9.6853   0.0576225
         749     9.41475     9.68494   0.0575467
         750     9.42249     9.68459   0.0574711
         751     9.42601     9.68424   0.0573956
         752     9.43378     9.68391   0.0573202
         753     9.43944     9.68359    0.057245
         754     9.44651     9.68327   0.0571699
