#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        5083       1.422     1.42227 5.06063e-06
        5084     1.42198     1.42227 5.05995e-06
        5085     1.42195     1.42227 5.05934e-06
        5086     1.42193     1.42227 5.05879e-06
        5087      1.4219     1.42227 5.05831e-06
        5088     1.42188     1.42227 5.05791e-06
        5089     1.42185     1.42227 5.05757e-06
        5090     1.42183     1.42227 5.05732e-06
        5091      1.4218     1.42227 5.05716e-06
        5092     1.42177     1.42227  5.0571e-06
        5093     1.42175     1.42227 5.05713e-06
        5094     1.42173     1.42227 5.05725e-06
        5095     1.42171     1.42227 5.05746e-06
        5096     1.42168     1.42227 5.05777e-06
        5097     1.42167     1.42227 5.05816e-06
        5098     1.42164     1.42227 5.05865e-06
        5099     1.42162     1.42227 5.05923e-06
        5100      1.4216     1.42227 5.05993e-06
        5101     1.42159     1.42227  5.0607e-06
        5102     1.42157     1.42227 5.06157e-06
        5103     1.42155     1.42227 5.06254e-06
        5104     1.42153     1.42227 5.06359e-06
        5105     1.42152     1.42227 5.06473e-06
        5106      1.4215     1.42227 5.06596e-06
        5107     1.42149     1.42227 5.06727e-06
        5108     1.42147     1.42227 5.06866e-06
        5109     1.42146     1.42227 5.07012e-06
        5110     1.42145     1.42227 5.07164e-06
        5111     1.42144     1.42227 5.07323e-06
        5112     1.42143     1.42227 5.07485e-06
        5113     1.42143     1.42227  5.0765e-06
        5114     1.42142     1.42227 5.07822e-06
        5115     1.42141     1.42227 5.07999e-06
        5116      1.4214     1.42227 5.08181e-06
        5117      1.4214     1.42227 5.08365e-06
        5118     1.42139     1.42227  5.0855e-06
        5119     1.42139     1.42227 5.08738e-06
        5120     1.42139     1.42226 5.08926e-06
        5121     1.42139     1.42226 5.09116e-06
        5122     1.42139     1.42226 5.09306e-06
        5123     1.42139     1.42226 5.09495e-06
        5124     1.42138     1.42226 5.09685e-06
        5125     1.42139     1.42226 5.09874e-06
        5126     1.42139     1.42226  5.1006e-06
        5127     1.42139     1.42226 5.10244e-06
        5128      1.4214     1.42226 5.10423e-06
        5129     1.42141     1.42226 5.10598e-06
        5130     1.42141     1.42226 5.10769e-06
        5131     1.42142     1.42226 5.10934e-06
        5132     1.42143     1.42226 5.11093e-06
        5133     1.42144     1.42226 5.11244e-06
        5134     1.42145     1.42226 5.11389e-06
        5135     1.42146     1.42226 5.11525e-06
        5136     1.42148     1.42226 5.11654e-06
        5137     1.42149     1.42226 5.11775e-06
        5138      1.4215     1.42226  5.1189e-06
        5139     1.42152     1.42226 5.11996e-06
        5140     1.42153     1.42226 5.12093e-06
        5141     1.42155     1.42226 5.12182e-06
        5142     1.42156     1.42226 5.12263e-06
        5143     1.42158     1.42226 5.12336e-06
        5144      1.4216     1.42226   5.124e-06
        5145     1.42161     1.42226 5.12456e-06
        5146     1.42163     1.42226 5.12503e-06
        5147     1.42165     1.42226 5.12541e-06
        5148     1.42167     1.42226 5.12569e-06
        5149     1.42169     1.42226 5.12589e-06
        5150     1.42171     1.42226   5.126e-06
        5151     1.42173     1.42226 5.12602e-06
        5152     1.42175     1.42226 5.12597e-06
        5153     1.42178     1.42226 5.12583e-06
        5154      1.4218     1.42226 5.12561e-06
        5155     1.42182     1.42226 5.12532e-06
        5156     1.42185     1.42226 5.12495e-06
        5157     1.42187     1.42226 5.12452e-06
        5158     1.42189     1.42226 5.12403e-06
        5159     1.42191     1.42226 5.12347e-06
        5160     1.42194     1.42226 5.12286e-06
        5161     1.42196     1.42226 5.12219e-06
        5162     1.42198     1.42226 5.12148e-06
        5163     1.42201     1.42226 5.12072e-06
        5164     1.42203     1.42226 5.11992e-06
        5165     1.42205     1.42226 5.11908e-06
        5166     1.42208     1.42226 5.11821e-06
        5167      1.4221     1.42226 5.11731e-06
        5168     1.42213     1.42226 5.11638e-06
        5169     1.42215     1.42226 5.11543e-06
        5170     1.42217     1.42226 5.11447e-06
        5171     1.42219     1.42226 5.11349e-06
        5172     1.42222     1.42226 5.11251e-06
        5173     1.42224     1.42226 5.11152e-06
        5174     1.42226     1.42226 5.11054e-06
        5175     1.42228     1.42226 5.10955e-06
        5176      1.4223     1.42226 5.10857e-06
        5177     1.42232     1.42226 5.10759e-06
        5178     1.42234     1.42226 5.10663e-06
        5179     1.42235     1.42226 5.10567e-06
        5180     1.42237     1.42226 5.10474e-06
        5181     1.42239     1.42226 5.10381e-06
        5182     1.42241     1.42226 5.10291e-06
        5183     1.42243     1.42226 5.10203e-06
        5184     1.42244     1.42226 5.10116e-06
        5185     1.42246     1.42226 5.10032e-06
        5186     1.42247     1.42226  5.0995e-06
        5187     1.42248     1.42226  5.0987e-06
        5188      1.4225     1.42226 5.09793e-06
        5189     1.42251     1.42226 5.09717e-06
        5190     1.42252     1.42226 5.09644e-06
        5191     1.42253     1.42226 5.09573e-06
        5192     1.42254     1.42226 5.09504e-06
        5193     1.42255     1.42226 5.09437e-06
        5194     1.42257     1.42226 5.09373e-06
        5195     1.42257     1.42226  5.0931e-06
        5196     1.42258     1.42226 5.09249e-06
        5197     1.42258     1.42226 5.09189e-06
        5198     1.42259     1.42226  5.0913e-06
        5199     1.42259     1.42226 5.09072e-06
        5200     1.42259     1.42226 5.09014e-06
        5201      1.4226     1.42226 5.08957e-06
        5202      1.4226     1.42226 5.08901e-06
        5203      1.4226     1.42226 5.08845e-06
        5204      1.4226     1.42226 5.08789e-06
        5205      1.4226     1.42226 5.08733e-06
        5206      1.4226     1.42226 5.08677e-06
        5207      1.4226     1.42226 5.08621e-06
        5208     1.42259     1.42226 5.08564e-06
        5209     1.42259     1.42226 5.08506e-06
        5210     1.42259     1.42226 5.08447e-06
        5211     1.42258     1.42226 5.08388e-06
        5212     1.42258     1.42226 5.08327e-06
        5213     1.42257     1.42226 5.08264e-06
        5214     1.42256     1.42226   5.082e-06
        5215     1.42255     1.42226 5.08133e-06
        5216     1.42254     1.42226 5.08064e-06
        5217     1.42254     1.42226 5.07994e-06
        5218     1.42253     1.42226 5.07922e-06
        5219     1.42251     1.42226 5.07848e-06
        5220      1.4225     1.42226 5.07771e-06
        5221     1.42249     1.42226 5.07692e-06
        5222     1.42247     1.42226 5.07611e-06
        5223     1.42246     1.42226 5.07528e-06
        5224     1.42245     1.42226 5.07443e-06
        5225     1.42243     1.42226 5.07357e-06
        5226     1.42242     1.42226 5.07269e-06
        5227     1.42241     1.42226  5.0718e-06
        5228      1.4224     1.42226  5.0709e-06
        5229     1.42238     1.42226 5.06998e-06
        5230     1.42237     1.42226 5.06905e-06
        5231     1.42235     1.42226 5.06811e-06
        5232     1.42234     1.42226 5.06716e-06
        5233     1.42232     1.42226 5.06621e-06
        5234      1.4223     1.42226 5.06525e-06
        5235     1.42229     1.42226 5.06428e-06
        5236     1.42228     1.42226 5.06332e-06
        5237     1.42226     1.42226 5.06235e-06
        5238     1.42225     1.42226 5.06138e-06
        5239     1.42223     1.42226 5.06042e-06
        5240     1.42222     1.42226 5.05946e-06
        5241     1.42221     1.42226 5.05851e-06
        5242     1.42219     1.42226 5.05756e-06
        5243     1.42218     1.42226 5.05662e-06
        5244     1.42217     1.42226 5.05569e-06
        5245     1.42215     1.42226 5.05477e-06
        5246     1.42214     1.42226 5.05386e-06
        5247     1.42213     1.42226 5.05296e-06
        5248     1.42211     1.42226 5.05208e-06
        5249     1.42211     1.42226  5.0512e-06
        5250      1.4221     1.42226 5.05034e-06
        5251     1.42208     1.42226 5.04949e-06
        5252     1.42207     1.42226 5.04866e-06
        5253     1.42207     1.42226 5.04783e-06
        5254     1.42206     1.42226 5.04701e-06
        5255     1.42205     1.42226 5.04621e-06
        5256     1.42205     1.42226 5.04541e-06
        5257     1.42204     1.42226 5.04462e-06
        5258     1.42204     1.42226 5.04384e-06
        5259     1.42204     1.42226 5.04306e-06
        5260     1.42203     1.42226 5.04229e-06
        5261     1.42203     1.42226 5.04153e-06
        5262     1.42202     1.42226 5.04077e-06
        5263     1.42202     1.42226 5.04002e-06
        5264     1.42202     1.42226 5.03927e-06
        5265     1.42201     1.42226 5.03853e-06
        5266     1.42201     1.42226  5.0378e-06
        5267     1.42201     1.42226 5.03706e-06
        5268     1.42201     1.42226 5.03633e-06
        5269     1.42201     1.42226  5.0356e-06
        5270     1.42201     1.42226 5.03487e-06
        5271     1.42201     1.42226 5.03414e-06
        5272     1.42201     1.42226 5.03341e-06
        5273     1.42201     1.42226 5.03268e-06
        5274     1.42201     1.42226 5.03194e-06
        5275     1.42201     1.42226 5.03121e-06
        5276     1.42202     1.42226 5.03047e-06
        5277     1.42202     1.42226 5.02972e-06
        5278     1.42202     1.42226 5.02897e-06
        5279     1.42202     1.42226 5.02822e-06
        5280     1.42202     1.42226 5.02747e-06
        5281     1.42203     1.42226 5.02671e-06
        5282     1.42203     1.42226 5.02596e-06
        5283     1.42203     1.42226  5.0252e-06
        5284     1.42203     1.42226 5.02443e-06
        5285     1.42203     1.42226 5.02367e-06
        5286     1.42204     1.42226  5.0229e-06
        5287     1.42204     1.42226 5.02212e-06
        5288     1.42204     1.42226 5.02134e-06
        5289     1.42204     1.42226 5.02056e-06
        5290     1.42204     1.42226 5.01977e-06
        5291     1.42205     1.42226 5.01899e-06
        5292     1.42205     1.42226 5.01819e-06
        5293     1.42206     1.42226 5.01739e-06
        5294     1.42206     1.42226 5.01659e-06
        5295     1.42206     1.42226 5.01579e-06
        5296     1.42206     1.42226 5.01498e-06
        5297     1.42207     1.42226 5.01416e-06
        5298     1.42207     1.42226 5.01333e-06
        5299     1.42208     1.42226  5.0125e-06
        5300     1.42209     1.42226 5.01167e-06
        5301      1.4221     1.42226 5.01081e-06
        5302      1.4221     1.42226 5.00996e-06
        5303     1.42211     1.42226  5.0091e-06
        5304     1.42212     1.42226 5.00822e-06
        5305     1.42212     1.42226 5.00735e-06
        5306     1.42212     1.42226 5.00647e-06
        5307     1.42213     1.42226 5.00559e-06
        5308     1.42213     1.42226  5.0047e-06
        5309     1.42214     1.42226 5.00381e-06
        5310     1.42214     1.42226 5.00292e-06
        5311     1.42215     1.42226 5.00201e-06
        5312     1.42216     1.42226 5.00111e-06
        5313     1.42216     1.42226  5.0002e-06
        5314     1.42217     1.42226 4.99929e-06
        5315     1.42217     1.42226 4.99838e-06
        5316     1.42219     1.42226 4.99745e-06
        5317     1.42219     1.42226 4.99653e-06
        5318      1.4222     1.42226 4.99561e-06
        5319      1.4222     1.42226 4.99468e-06
        5320     1.42221     1.42226 4.99375e-06
        5321     1.42221     1.42226 4.99282e-06
        5322     1.42222     1.42226 4.99188e-06
        5323     1.42223     1.42226 4.99095e-06
        5324     1.42223     1.42226 4.99002e-06
        5325     1.42223     1.42226 4.98908e-06
        5326     1.42224     1.42226 4.98815e-06
        5327     1.42225     1.42226 4.98721e-06
        5328     1.42225     1.42226 4.98627e-06
        5329     1.42226     1.42226 4.98534e-06
        5330     1.42227     1.42226  4.9844e-06
        5331     1.42227     1.42226 4.98347e-06
        5332     1.42228     1.42226 4.98254e-06
        5333     1.42229     1.42226 4.98161e-06
        5334     1.42229     1.42226 4.98068e-06
        5335      1.4223     1.42226 4.97975e-06
        5336     1.42231     1.42226 4.97882e-06
        5337     1.42231     1.42226  4.9779e-06
        5338     1.42232     1.42226 4.97698e-06
        5339     1.42233     1.42226 4.97606e-06
        5340     1.42233     1.42226 4.97515e-06
        5341     1.42234     1.42226 4.97424e-06
        5342     1.42235     1.42226 4.97334e-06
        5343     1.42235     1.42226 4.97244e-06
        5344     1.42236     1.42226 4.97155e-06
        5345     1.42237     1.42226 4.97066e-06
        5346     1.42238     1.42226 4.96978e-06
        5347     1.42239     1.42226 4.96891e-06
        5348      1.4224     1.42226 4.96804e-06
        5349      1.4224     1.42226 4.96719e-06
        5350     1.42241     1.42226 4.96634e-06
        5351     1.42242     1.42226  4.9655e-06
        5352     1.42243     1.42226 4.96467e-06
        5353     1.42244     1.42226 4.96385e-06
        5354     1.42245     1.42226 4.96305e-06
        5355     1.42246     1.42226 4.96226e-06
        5356     1.42246     1.42226 4.96148e-06
        5357     1.42247     1.42226 4.96071e-06
        5358     1.42248     1.42226 4.95995e-06
        5359     1.42249     1.42226 4.95922e-06
        5360      1.4225     1.42226  4.9585e-06
        5361     1.42251     1.42226 4.95778e-06
        5362     1.42251     1.42226 4.95709e-06
        5363     1.42252     1.42226  4.9564e-06
        5364     1.42253     1.42226 4.95573e-06
        5365     1.42254     1.42226 4.95508e-06
        5366     1.42254     1.42226 4.95444e-06
        5367     1.42255     1.42226 4.95381e-06
        5368     1.42256     1.42226  4.9532e-06
        5369     1.42257     1.42226 4.95261e-06
        5370     1.42257     1.42226 4.95203e-06
        5371     1.42258     1.42226 4.95147e-06
        5372     1.42259     1.42226 4.95093e-06
        5373      1.4226     1.42226 4.95041e-06
        5374     1.42261     1.42226 4.94991e-06
        5375     1.42261     1.42226 4.94941e-06
        5376     1.42261     1.42226 4.94893e-06
        5377     1.42262     1.42226 4.94846e-06
        5378     1.42263     1.42226 4.94801e-06
        5379     1.42263     1.42226 4.94758e-06
        5380     1.42264     1.42226 4.94717e-06
        5381     1.42265     1.42226 4.94677e-06
        5382     1.42265     1.42226 4.94639e-06
        5383     1.42266     1.42226 4.94603e-06
        5384     1.42266     1.42226 4.94568e-06
        5385     1.42267     1.42226 4.94534e-06
        5386     1.42267     1.42226 4.94502e-06
        5387     1.42268     1.42226 4.94471e-06
        5388     1.42269     1.42226 4.94442e-06
        5389      1.4227     1.42226 4.94417e-06
        5390      1.4227     1.42226 4.94392e-06
        5391     1.42271     1.42226 4.94369e-06
        5392     1.42271     1.42226 4.94347e-06
        5393     1.42271     1.42226 4.94327e-06
        5394     1.42272     1.42226 4.94307e-06
        5395     1.42272     1.42226 4.94289e-06
        5396     1.42272     1.42226 4.94271e-06
        5397     1.42273     1.42226 4.94254e-06
        5398     1.42273     1.42226 4.94238e-06
        5399     1.42273     1.42226 4.94222e-06
        5400     1.42273     1.42226 4.94207e-06
        5401     1.42273     1.42226 4.94193e-06
        5402     1.42273     1.42226 4.94178e-06
        5403     1.42274     1.42226 4.94164e-06
        5404     1.42274     1.42226 4.94151e-06
        5405     1.42274     1.42226 4.94138e-06
        5406     1.42273     1.42226 4.94123e-06
        5407     1.42273     1.42226 4.94108e-06
        5408     1.42273     1.42226 4.94092e-06
        5409     1.42273     1.42226 4.94076e-06
        5410     1.42273     1.42226  4.9406e-06
        5411     1.42273     1.42226 4.94043e-06
        5412     1.42272     1.42226 4.94025e-06
        5413     1.42272     1.42226 4.94006e-06
        5414     1.42272     1.42226 4.93987e-06
        5415     1.42272     1.42226 4.93966e-06
        5416     1.42271     1.42226 4.93944e-06
        5417     1.42271     1.42226 4.93921e-06
        5418      1.4227     1.42226 4.93896e-06
        5419      1.4227     1.42226 4.93871e-06
        5420     1.42269     1.42226 4.93843e-06
        5421     1.42269     1.42226 4.93813e-06
        5422     1.42268     1.42226 4.93781e-06
        5423     1.42267     1.42226 4.93747e-06
        5424     1.42266     1.42226 4.93711e-06
        5425     1.42265     1.42226 4.93672e-06
        5426     1.42265     1.42226 4.93631e-06
        5427     1.42264     1.42226  4.9359e-06
        5428     1.42263     1.42226 4.93546e-06
        5429     1.42262     1.42226 4.93499e-06
        5430     1.42262     1.42226 4.93451e-06
        5431     1.42261     1.42226 4.93401e-06
        5432      1.4226     1.42226 4.93349e-06
        5433     1.42259     1.42227 4.93294e-06
        5434     1.42258     1.42227 4.93236e-06
        5435     1.42256     1.42227 4.93176e-06
        5436     1.42256     1.42227 4.93114e-06
        5437     1.42254     1.42227  4.9305e-06
        5438     1.42253     1.42227 4.92984e-06
        5439     1.42252     1.42227 4.92916e-06
        5440     1.42251     1.42227 4.92847e-06
        5441      1.4225     1.42227 4.92774e-06
        5442     1.42249     1.42227   4.927e-06
        5443     1.42248     1.42227 4.92625e-06
        5444     1.42246     1.42227 4.92547e-06
        5445     1.42245     1.42227 4.92468e-06
        5446     1.42243     1.42227 4.92387e-06
        5447     1.42242     1.42227 4.92305e-06
        5448     1.42241     1.42227 4.92221e-06
        5449     1.42239     1.42227 4.92137e-06
        5450     1.42238     1.42227 4.92051e-06
        5451     1.42237     1.42227 4.91965e-06
        5452     1.42236     1.42227 4.91878e-06
        5453     1.42235     1.42227  4.9179e-06
        5454     1.42234     1.42227 4.91701e-06
        5455     1.42233     1.42227 4.91613e-06
        5456     1.42232     1.42227 4.91523e-06
        5457     1.42231     1.42227 4.91434e-06
        5458      1.4223     1.42227 4.91344e-06
        5459     1.42228     1.42227 4.91254e-06
        5460     1.42227     1.42227 4.91164e-06
        5461     1.42226     1.42227 4.91074e-06
        5462     1.42225     1.42227 4.90985e-06
        5463     1.42224     1.42227 4.90895e-06
        5464     1.42223     1.42227 4.90806e-06
        5465     1.42222     1.42227 4.90717e-06
        5466     1.42221     1.42227 4.90628e-06
        5467      1.4222     1.42227  4.9054e-06
        5468     1.42219     1.42227 4.90452e-06
        5469     1.42218     1.42227 4.90365e-06
        5470     1.42217     1.42227 4.90278e-06
        5471     1.42217     1.42227 4.90192e-06
        5472     1.42217     1.42227 4.90105e-06
        5473     1.42216     1.42227  4.9002e-06
        5474     1.42215     1.42227 4.89935e-06
        5475     1.42214     1.42227 4.89851e-06
        5476     1.42214     1.42227 4.89767e-06
        5477     1.42213     1.42227 4.89683e-06
        5478     1.42213     1.42227   4.896e-06
        5479     1.42212     1.42227 4.89518e-06
        5480     1.42212     1.42227 4.89435e-06
        5481     1.42212     1.42227 4.89353e-06
        5482     1.42212     1.42227 4.89272e-06
        5483     1.42211     1.42227  4.8919e-06
        5484     1.42211     1.42227  4.8911e-06
        5485      1.4221     1.42227 4.89029e-06
        5486     1.42211     1.42227 4.88949e-06
        5487     1.42211     1.42227 4.88868e-06
        5488      1.4221     1.42227 4.88788e-06
        5489      1.4221     1.42227 4.88708e-06
        5490      1.4221     1.42227 4.88628e-06
        5491      1.4221     1.42227 4.88548e-06
        5492      1.4221     1.42227 4.88468e-06
        5493      1.4221     1.42227 4.88388e-06
        5494      1.4221     1.42227 4.88308e-06
        5495      1.4221     1.42227 4.88228e-06
        5496      1.4221     1.42227 4.88148e-06
        5497      1.4221     1.42227 4.88069e-06
        5498      1.4221     1.42226 4.87989e-06
        5499      1.4221     1.42226 4.87909e-06
        5500     1.42211     1.42226 4.87829e-06
        5501      1.4221     1.42226 4.87749e-06
        5502     1.42211     1.42226 4.87669e-06
        5503     1.42211     1.42226 4.87588e-06
        5504     1.42211     1.42226 4.87508e-06
        5505     1.42211     1.42226 4.87428e-06
        5506     1.42211     1.42226 4.87347e-06
        5507     1.42211     1.42226 4.87266e-06
        5508     1.42212     1.42226 4.87185e-06
        5509     1.42212     1.42226 4.87104e-06
        5510     1.42212     1.42226 4.87023e-06
        5511     1.42212     1.42226 4.86941e-06
        5512     1.42212     1.42226  4.8686e-06
        5513     1.42213     1.42226 4.86778e-06
        5514     1.42213     1.42226 4.86696e-06
        5515     1.42213     1.42226 4.86614e-06
        5516     1.42213     1.42226 4.86531e-06
        5517     1.42213     1.42226 4.86449e-06
        5518     1.42214     1.42226 4.86366e-06
        5519     1.42214     1.42226 4.86283e-06
        5520     1.42215     1.42226   4.862e-06
        5521     1.42215     1.42226 4.86116e-06
        5522     1.42215     1.42226 4.86032e-06
        5523     1.42216     1.42226 4.85948e-06
        5524     1.42216     1.42226 4.85864e-06
        5525     1.42216     1.42226 4.85779e-06
        5526     1.42217     1.42226 4.85694e-06
        5527     1.42217     1.42226  4.8561e-06
        5528     1.42217     1.42226 4.85525e-06
        5529     1.42218     1.42226  4.8544e-06
        5530     1.42218     1.42226 4.85354e-06
        5531     1.42218     1.42226 4.85269e-06
        5532     1.42218     1.42226 4.85184e-06
        5533     1.42218     1.42226 4.85098e-06
        5534     1.42218     1.42226 4.85013e-06
        5535     1.42219     1.42226 4.84927e-06
        5536     1.42218     1.42226 4.84842e-06
        5537     1.42219     1.42226 4.84757e-06
        5538     1.42219     1.42226 4.84671e-06
        5539     1.42219     1.42226 4.84585e-06
        5540     1.42219     1.42226   4.845e-06
        5541     1.42219     1.42226 4.84415e-06
        5542     1.42219     1.42226 4.84329e-06
        5543     1.42219     1.42226 4.84244e-06
        5544     1.42219     1.42226 4.84158e-06
        5545     1.42219     1.42226 4.84072e-06
        5546     1.42219     1.42226 4.83987e-06
        5547     1.42219     1.42226 4.83901e-06
        5548     1.42219     1.42226 4.83816e-06
        5549     1.42219     1.42226  4.8373e-06
        5550     1.42219     1.42226 4.83645e-06
        5551     1.42219     1.42226  4.8356e-06
        5552     1.42219     1.42226 4.83474e-06
        5553     1.42219     1.42226 4.83389e-06
        5554     1.42219     1.42226 4.83303e-06
        5555     1.42219     1.42226 4.83218e-06
        5556     1.42219     1.42226 4.83133e-06
        5557     1.42219     1.42226 4.83048e-06
        5558     1.42219     1.42226 4.82963e-06
        5559     1.42219     1.42226 4.82878e-06
        5560     1.42219     1.42226 4.82793e-06
        5561     1.42219     1.42226 4.82708e-06
        5562     1.42218     1.42226 4.82623e-06
        5563     1.42219     1.42226 4.82538e-06
        5564     1.42219     1.42226 4.82453e-06
        5565     1.42219     1.42226 4.82369e-06
        5566     1.42218     1.42226 4.82284e-06
        5567     1.42219     1.42226   4.822e-06
        5568     1.42218     1.42226 4.82115e-06
        5569     1.42218     1.42226 4.82031e-06
        5570     1.42218     1.42226 4.81946e-06
        5571     1.42218     1.42226 4.81862e-06
        5572     1.42218     1.42226 4.81778e-06
        5573     1.42218     1.42226 4.81694e-06
        5574     1.42218     1.42226  4.8161e-06
        5575     1.42218     1.42226 4.81526e-06
        5576     1.42217     1.42226 4.81442e-06
        5577     1.42217     1.42226 4.81359e-06
        5578     1.42217     1.42226 4.81275e-06
        5579     1.42217     1.42226 4.81192e-06
        5580     1.42217     1.42226 4.81109e-06
        5581     1.42217     1.42226 4.81026e-06
        5582     1.42217     1.42226 4.80943e-06
        5583     1.42216     1.42226  4.8086e-06
        5584     1.42216     1.42226 4.80777e-06
        5585     1.42216     1.42226 4.80695e-06
        5586     1.42216     1.42226 4.80612e-06
        5587     1.42216     1.42226  4.8053e-06
        5588     1.42216     1.42226 4.80447e-06
        5589     1.42216     1.42226 4.80365e-06
        5590     1.42216     1.42226 4.80283e-06
        5591     1.42215     1.42226 4.80201e-06
        5592     1.42215     1.42226 4.80119e-06
        5593     1.42215     1.42226 4.80038e-06
        5594     1.42215     1.42226 4.79956e-06
        5595     1.42215     1.42226 4.79875e-06
        5596     1.42215     1.42226 4.79793e-06
        5597     1.42214     1.42226 4.79713e-06
        5598     1.42214     1.42226 4.79632e-06
        5599     1.42214     1.42226 4.79552e-06
        5600     1.42214     1.42226 4.79471e-06
        5601     1.42214     1.42226  4.7939e-06
        5602     1.42214     1.42226  4.7931e-06
        5603     1.42214     1.42226 4.79229e-06
        5604     1.42214     1.42226 4.79149e-06
        5605     1.42214     1.42226 4.79068e-06
        5606     1.42214     1.42226 4.78988e-06
        5607     1.42214     1.42226 4.78907e-06
        5608     1.42214     1.42226 4.78827e-06
        5609     1.42214     1.42226 4.78746e-06
        5610     1.42214     1.42226 4.78666e-06
        5611     1.42214     1.42226 4.78586e-06
        5612     1.42214     1.42226 4.78505e-06
        5613     1.42214     1.42226 4.78425e-06
        5614     1.42214     1.42226 4.78345e-06
        5615     1.42214     1.42226 4.78265e-06
        5616     1.42214     1.42226 4.78184e-06
        5617     1.42215     1.42226 4.78104e-06
        5618     1.42214     1.42226 4.78023e-06
        5619     1.42215     1.42226 4.77942e-06
        5620     1.42215     1.42226 4.77862e-06
        5621     1.42215     1.42226 4.77781e-06
        5622     1.42215     1.42226   4.777e-06
        5623     1.42215     1.42226  4.7762e-06
        5624     1.42215     1.42226 4.77539e-06
        5625     1.42215     1.42226 4.77458e-06
        5626     1.42215     1.42226 4.77378e-06
        5627     1.42215     1.42226 4.77297e-06
        5628     1.42216     1.42226 4.77216e-06
        5629     1.42216     1.42226 4.77134e-06
        5630     1.42216     1.42226 4.77053e-06
        5631     1.42216     1.42226 4.76972e-06
        5632     1.42216     1.42226 4.76891e-06
        5633     1.42216     1.42226  4.7681e-06
        5634     1.42216     1.42226 4.76728e-06
        5635     1.42217     1.42226 4.76647e-06
        5636     1.42217     1.42226 4.76565e-06
        5637     1.42217     1.42226 4.76483e-06
        5638     1.42217     1.42226 4.76402e-06
        5639     1.42218     1.42226  4.7632e-06
        5640     1.42218     1.42226 4.76237e-06
        5641     1.42218     1.42226 4.76155e-06
        5642     1.42218     1.42226 4.76073e-06
        5643     1.42219     1.42226  4.7599e-06
        5644     1.42219     1.42226 4.75908e-06
        5645      1.4222     1.42226 4.75825e-06
        5646      1.4222     1.42226 4.75742e-06
        5647      1.4222     1.42226 4.75659e-06
        5648     1.42221     1.42226 4.75576e-06
        5649     1.42221     1.42226 4.75492e-06
        5650     1.42221     1.42226 4.75409e-06
        5651     1.42222     1.42226 4.75326e-06
        5652     1.42222     1.42226 4.75242e-06
        5653     1.42222     1.42226 4.75159e-06
        5654     1.42222     1.42226 4.75075e-06
        5655     1.42223     1.42226 4.74991e-06
        5656     1.42223     1.42226 4.74908e-06
        5657     1.42223     1.42226 4.74824e-06
        5658     1.42224     1.42226  4.7474e-06
        5659     1.42224     1.42226 4.74657e-06
        5660     1.42225     1.42226 4.74573e-06
        5661     1.42225     1.42226 4.74489e-06
        5662     1.42225     1.42226 4.74405e-06
        5663     1.42226     1.42226 4.74322e-06
        5664     1.42226     1.42226 4.74238e-06
        5665     1.42226     1.42226 4.74154e-06
        5666     1.42227     1.42226 4.74071e-06
        5667     1.42227     1.42226 4.73987e-06
        5668     1.42228     1.42226 4.73903e-06
        5669     1.42228     1.42226  4.7382e-06
        5670     1.42229     1.42226 4.73737e-06
        5671     1.42229     1.42226 4.73653e-06
        5672      1.4223     1.42226  4.7357e-06
        5673      1.4223     1.42226 4.73487e-06
        5674     1.42231     1.42226 4.73405e-06
        5675     1.42232     1.42226 4.73322e-06
        5676     1.42232     1.42226  4.7324e-06
        5677     1.42233     1.42226 4.73158e-06
        5678     1.42233     1.42226 4.73077e-06
        5679     1.42234     1.42226 4.72995e-06
        5680     1.42235     1.42226 4.72915e-06
        5681     1.42236     1.42226 4.72835e-06
        5682     1.42237     1.42226 4.72755e-06
        5683     1.42237     1.42226 4.72676e-06
        5684     1.42238     1.42226 4.72597e-06
        5685     1.42239     1.42226 4.72519e-06
        5686      1.4224     1.42226 4.72442e-06
        5687      1.4224     1.42226 4.72366e-06
        5688     1.42241     1.42226  4.7229e-06
        5689     1.42242     1.42226 4.72215e-06
        5690     1.42242     1.42226 4.72141e-06
        5691     1.42243     1.42226 4.72067e-06
        5692     1.42244     1.42226 4.71994e-06
        5693     1.42244     1.42226 4.71922e-06
        5694     1.42245     1.42226 4.71851e-06
        5695     1.42246     1.42226  4.7178e-06
        5696     1.42246     1.42226  4.7171e-06
        5697     1.42247     1.42226 4.71641e-06
        5698     1.42248     1.42226 4.71574e-06
        5699     1.42249     1.42226 4.71507e-06
        5700     1.42249     1.42226 4.71442e-06
        5701      1.4225     1.42226 4.71377e-06
        5702      1.4225     1.42226 4.71313e-06
        5703     1.42251     1.42226  4.7125e-06
        5704     1.42251     1.42226 4.71188e-06
        5705     1.42252     1.42226 4.71127e-06
        5706     1.42253     1.42226 4.71067e-06
        5707     1.42254     1.42226 4.71009e-06
        5708     1.42254     1.42226 4.70952e-06
        5709     1.42255     1.42226 4.70896e-06
        5710     1.42256     1.42226 4.70841e-06
        5711     1.42256     1.42226 4.70788e-06
        5712     1.42256     1.42226 4.70735e-06
        5713     1.42257     1.42226 4.70683e-06
        5714     1.42257     1.42226 4.70632e-06
        5715     1.42258     1.42226 4.70582e-06
        5716     1.42258     1.42226 4.70533e-06
        5717     1.42259     1.42226 4.70484e-06
