#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
       13067   0.0520709   0.0498503 6.27586e-05
       13068   0.0520955   0.0498504  6.2754e-05
       13069   0.0521195   0.0498506 6.27494e-05
       13070   0.0521417   0.0498508 6.27449e-05
       13071   0.0521625    0.049851 6.27403e-05
       13072   0.0521818   0.0498511 6.27358e-05
       13073   0.0521996   0.0498513 6.27312e-05
       13074   0.0522157   0.0498515 6.27267e-05
       13075   0.0522305   0.0498517 6.27222e-05
       13076    0.052244   0.0498519 6.27176e-05
       13077   0.0522556    0.049852 6.27131e-05
       13078   0.0522659   0.0498522 6.27086e-05
       13079   0.0522746   0.0498524 6.27041e-05
       13080   0.0522814   0.0498526 6.26996e-05
       13081   0.0522868   0.0498528  6.2695e-05
       13082   0.0522904    0.049853 6.26905e-05
       13083   0.0522925   0.0498532  6.2686e-05
       13084   0.0522931   0.0498533 6.26815e-05
       13085   0.0522918   0.0498535  6.2677e-05
       13086   0.0522887   0.0498537 6.26725e-05
       13087   0.0522845   0.0498539  6.2668e-05
       13088   0.0522785   0.0498541 6.26634e-05
       13089    0.052271   0.0498543 6.26589e-05
       13090   0.0522622   0.0498545 6.26544e-05
       13091   0.0522517   0.0498546 6.26499e-05
       13092     0.05224   0.0498548 6.26454e-05
       13093   0.0522264    0.049855 6.26408e-05
       13094   0.0522117   0.0498552 6.26363e-05
       13095   0.0521956   0.0498554 6.26318e-05
       13096   0.0521786   0.0498555 6.26273e-05
       13097     0.05216   0.0498557 6.26227e-05
       13098   0.0521407   0.0498559 6.26182e-05
       13099     0.05212   0.0498561 6.26136e-05
       13100   0.0520979   0.0498562 6.26091e-05
       13101   0.0520751   0.0498564 6.26046e-05
       13102   0.0520514   0.0498566    6.26e-05
       13103   0.0520264   0.0498567 6.25954e-05
       13104   0.0520004   0.0498569 6.25909e-05
       13105   0.0519735   0.0498571 6.25863e-05
       13106   0.0519461   0.0498572 6.25817e-05
       13107   0.0519177   0.0498574 6.25772e-05
       13108   0.0518885   0.0498575 6.25726e-05
       13109    0.051859   0.0498577  6.2568e-05
       13110   0.0518284   0.0498578 6.25634e-05
       13111   0.0517972    0.049858 6.25588e-05
       13112   0.0517655   0.0498581 6.25542e-05
       13113   0.0517336   0.0498583 6.25496e-05
       13114   0.0517012   0.0498584  6.2545e-05
       13115   0.0516685   0.0498585 6.25404e-05
       13116   0.0516353   0.0498587 6.25357e-05
       13117   0.0516017   0.0498588 6.25311e-05
       13118   0.0515682   0.0498589 6.25265e-05
       13119   0.0515345   0.0498591 6.25218e-05
       13120   0.0515007   0.0498592 6.25172e-05
       13121   0.0514665   0.0498593 6.25126e-05
       13122   0.0514324   0.0498594 6.25079e-05
       13123   0.0513984   0.0498596 6.25033e-05
       13124   0.0513641   0.0498597 6.24986e-05
       13125   0.0513303   0.0498598 6.24939e-05
       13126   0.0512964   0.0498599 6.24893e-05
       13127   0.0512626     0.04986 6.24846e-05
       13128   0.0512289   0.0498601 6.24799e-05
       13129   0.0511954   0.0498602 6.24753e-05
       13130   0.0511618   0.0498603 6.24706e-05
       13131   0.0511287   0.0498604 6.24659e-05
       13132   0.0510959   0.0498605 6.24612e-05
       13133   0.0510633   0.0498606 6.24565e-05
       13134   0.0510308   0.0498607 6.24518e-05
       13135   0.0509986   0.0498608 6.24471e-05
       13136    0.050967   0.0498609 6.24424e-05
       13137   0.0509357   0.0498609 6.24377e-05
       13138   0.0509048    0.049861  6.2433e-05
       13139   0.0508743   0.0498611 6.24283e-05
       13140   0.0508442   0.0498612 6.24236e-05
       13141   0.0508145   0.0498612 6.24189e-05
       13142   0.0507851   0.0498613 6.24142e-05
       13143   0.0507563   0.0498614 6.24095e-05
       13144   0.0507279   0.0498614 6.24048e-05
       13145   0.0507001   0.0498615 6.24001e-05
       13146   0.0506729   0.0498616 6.23954e-05
       13147    0.050646   0.0498616 6.23906e-05
       13148   0.0506196   0.0498617 6.23859e-05
       13149   0.0505937   0.0498617 6.23812e-05
       13150   0.0505681   0.0498618 6.23765e-05
       13151   0.0505432   0.0498618 6.23718e-05
       13152   0.0505191   0.0498619  6.2367e-05
       13153   0.0504953   0.0498619 6.23623e-05
       13154    0.050472    0.049862 6.23576e-05
       13155   0.0504493    0.049862 6.23529e-05
       13156    0.050427   0.0498621 6.23481e-05
       13157   0.0504054   0.0498621 6.23434e-05
       13158   0.0503845   0.0498622 6.23387e-05
       13159   0.0503639   0.0498622  6.2334e-05
       13160    0.050344   0.0498622 6.23292e-05
       13161   0.0503245   0.0498623 6.23245e-05
       13162   0.0503056   0.0498623 6.23198e-05
       13163   0.0502871   0.0498623 6.23151e-05
       13164   0.0502695   0.0498624 6.23103e-05
       13165   0.0502522   0.0498624 6.23056e-05
       13166   0.0502356   0.0498624 6.23009e-05
       13167   0.0502193   0.0498624 6.22962e-05
       13168   0.0502036   0.0498625 6.22914e-05
       13169   0.0501881   0.0498625 6.22867e-05
       13170   0.0501735   0.0498625  6.2282e-05
       13171   0.0501593   0.0498625 6.22773e-05
       13172   0.0501456   0.0498626 6.22725e-05
       13173   0.0501325   0.0498626 6.22678e-05
       13174   0.0501199   0.0498626 6.22631e-05
       13175   0.0501077   0.0498626 6.22584e-05
       13176   0.0500961   0.0498626 6.22536e-05
       13177   0.0500849   0.0498627 6.22489e-05
       13178   0.0500739   0.0498627 6.22442e-05
       13179   0.0500637   0.0498627 6.22395e-05
       13180   0.0500537   0.0498627 6.22348e-05
       13181   0.0500441   0.0498627   6.223e-05
       13182   0.0500352   0.0498627 6.22253e-05
       13183   0.0500265   0.0498627 6.22206e-05
       13184   0.0500184   0.0498628 6.22159e-05
       13185   0.0500107   0.0498628 6.22112e-05
       13186   0.0500036   0.0498628 6.22064e-05
       13187   0.0499969   0.0498628 6.22017e-05
       13188   0.0499903   0.0498628  6.2197e-05
       13189   0.0499838   0.0498628 6.21923e-05
       13190   0.0499779   0.0498628 6.21876e-05
       13191   0.0499725   0.0498628 6.21829e-05
       13192   0.0499669   0.0498628 6.21782e-05
       13193    0.049962   0.0498628 6.21734e-05
       13194   0.0499572   0.0498628 6.21687e-05
       13195   0.0499528   0.0498629  6.2164e-05
       13196   0.0499484   0.0498629 6.21593e-05
       13197   0.0499444   0.0498629 6.21546e-05
       13198   0.0499406   0.0498629 6.21499e-05
       13199   0.0499362   0.0498629 6.21452e-05
       13200   0.0499325   0.0498629 6.21405e-05
       13201   0.0499288   0.0498629 6.21358e-05
       13202   0.0499251   0.0498629 6.21311e-05
       13203   0.0499215   0.0498629 6.21264e-05
       13204    0.049918   0.0498629 6.21216e-05
       13205   0.0499144   0.0498629 6.21169e-05
       13206   0.0499106   0.0498629 6.21122e-05
       13207   0.0499069   0.0498629 6.21075e-05
       13208   0.0499032   0.0498629 6.21028e-05
       13209   0.0498996   0.0498629 6.20981e-05
       13210   0.0498956   0.0498629 6.20934e-05
       13211   0.0498915   0.0498629 6.20887e-05
       13212   0.0498872   0.0498629  6.2084e-05
       13213   0.0498826   0.0498629 6.20793e-05
       13214   0.0498776   0.0498629 6.20746e-05
       13215   0.0498728   0.0498629 6.20699e-05
       13216   0.0498677   0.0498629 6.20652e-05
       13217    0.049862   0.0498629 6.20605e-05
       13218    0.049856   0.0498629 6.20558e-05
       13219   0.0498498   0.0498629 6.20512e-05
       13220    0.049843   0.0498629 6.20465e-05
       13221   0.0498358   0.0498629 6.20418e-05
       13222   0.0498281   0.0498629 6.20371e-05
       13223     0.04982   0.0498629 6.20324e-05
       13224   0.0498111   0.0498629 6.20277e-05
       13225    0.049802   0.0498629  6.2023e-05
       13226   0.0497923   0.0498629 6.20183e-05
       13227   0.0497821   0.0498629 6.20136e-05
       13228   0.0497712   0.0498629 6.20089e-05
       13229   0.0497596   0.0498629 6.20043e-05
       13230   0.0497476   0.0498629 6.19996e-05
       13231   0.0497349   0.0498629 6.19949e-05
       13232   0.0497217   0.0498629 6.19902e-05
       13233    0.049708   0.0498628 6.19855e-05
       13234   0.0496934   0.0498628 6.19808e-05
       13235   0.0496781   0.0498628 6.19761e-05
       13236   0.0496621   0.0498628 6.19715e-05
       13237   0.0496457   0.0498628 6.19668e-05
       13238   0.0496284   0.0498628 6.19621e-05
       13239   0.0496104   0.0498627 6.19574e-05
       13240   0.0495918   0.0498627 6.19528e-05
       13241   0.0495724   0.0498627 6.19481e-05
       13242   0.0495522   0.0498627 6.19434e-05
       13243   0.0495314   0.0498627 6.19387e-05
       13244   0.0495103   0.0498626 6.19341e-05
       13245    0.049488   0.0498626 6.19294e-05
       13246   0.0494648   0.0498626 6.19247e-05
       13247   0.0494412   0.0498625 6.19201e-05
       13248   0.0494167   0.0498625 6.19154e-05
       13249   0.0493917   0.0498625 6.19107e-05
       13250   0.0493663   0.0498624 6.19061e-05
       13251   0.0493401   0.0498624 6.19014e-05
       13252   0.0493132   0.0498624 6.18968e-05
       13253   0.0492858   0.0498623 6.18921e-05
       13254   0.0492575   0.0498623 6.18874e-05
       13255   0.0492289   0.0498622 6.18828e-05
       13256   0.0491997   0.0498622 6.18781e-05
       13257     0.04917   0.0498621 6.18735e-05
       13258   0.0491394   0.0498621 6.18689e-05
       13259    0.049109    0.049862 6.18642e-05
       13260   0.0490776   0.0498619 6.18596e-05
       13261   0.0490461   0.0498619 6.18549e-05
       13262   0.0490142   0.0498618 6.18503e-05
       13263   0.0489819   0.0498618 6.18457e-05
       13264   0.0489493   0.0498617 6.18411e-05
       13265   0.0489163   0.0498616 6.18364e-05
       13266   0.0488829   0.0498615 6.18318e-05
       13267   0.0488492   0.0498615 6.18272e-05
       13268   0.0488157   0.0498614 6.18226e-05
       13269   0.0487819   0.0498613  6.1818e-05
       13270   0.0487481   0.0498612 6.18134e-05
       13271   0.0487139   0.0498611 6.18088e-05
       13272   0.0486795    0.049861 6.18042e-05
       13273   0.0486452    0.049861 6.17996e-05
       13274   0.0486108   0.0498609  6.1795e-05
       13275   0.0485765   0.0498608 6.17905e-05
       13276   0.0485423   0.0498607 6.17859e-05
       13277   0.0485081   0.0498606 6.17813e-05
       13278    0.048474   0.0498605 6.17767e-05
       13279   0.0484401   0.0498603 6.17722e-05
       13280   0.0484063   0.0498602 6.17676e-05
       13281   0.0483727   0.0498601 6.17631e-05
       13282   0.0483394     0.04986 6.17585e-05
       13283   0.0483063   0.0498599  6.1754e-05
       13284   0.0482737   0.0498598 6.17495e-05
       13285   0.0482412   0.0498597 6.17449e-05
       13286   0.0482091   0.0498595 6.17404e-05
       13287   0.0481774   0.0498594 6.17359e-05
       13288    0.048146   0.0498593 6.17314e-05
       13289   0.0481153   0.0498591 6.17269e-05
       13290   0.0480849    0.049859 6.17224e-05
       13291   0.0480549   0.0498589 6.17179e-05
       13292   0.0480254   0.0498587 6.17134e-05
       13293   0.0479963   0.0498586 6.17089e-05
       13294   0.0479679   0.0498585 6.17044e-05
       13295   0.0479398   0.0498583    6.17e-05
       13296   0.0479126   0.0498582 6.16955e-05
       13297    0.047886    0.049858  6.1691e-05
       13298     0.04786   0.0498579 6.16866e-05
       13299   0.0478346   0.0498577 6.16821e-05
       13300   0.0478097   0.0498576 6.16777e-05
       13301   0.0477857   0.0498574 6.16732e-05
       13302   0.0477624   0.0498572 6.16688e-05
       13303   0.0477398   0.0498571 6.16644e-05
       13304   0.0477179   0.0498569   6.166e-05
       13305   0.0476967   0.0498568 6.16555e-05
       13306   0.0476763   0.0498566 6.16511e-05
       13307   0.0476567   0.0498564 6.16467e-05
       13308    0.047638   0.0498563 6.16423e-05
       13309   0.0476199   0.0498561 6.16379e-05
       13310   0.0476025   0.0498559 6.16335e-05
       13311   0.0475857   0.0498558 6.16291e-05
       13312   0.0475703   0.0498556 6.16247e-05
       13313   0.0475553   0.0498554 6.16203e-05
       13314   0.0475411   0.0498552 6.16159e-05
       13315   0.0475277   0.0498551 6.16116e-05
       13316    0.047515   0.0498549 6.16072e-05
       13317   0.0475032   0.0498547 6.16028e-05
       13318   0.0474921   0.0498545 6.15984e-05
       13319   0.0474816   0.0498544 6.15941e-05
       13320   0.0474721   0.0498542 6.15897e-05
       13321   0.0474634    0.049854 6.15853e-05
       13322   0.0474555   0.0498538  6.1581e-05
       13323   0.0474484   0.0498536 6.15766e-05
       13324   0.0474418   0.0498535 6.15723e-05
       13325   0.0474362   0.0498533 6.15679e-05
       13326   0.0474318   0.0498531 6.15636e-05
       13327   0.0474275   0.0498529 6.15592e-05
       13328   0.0474239   0.0498527 6.15549e-05
       13329   0.0474211   0.0498525 6.15505e-05
       13330   0.0474194   0.0498524 6.15462e-05
       13331   0.0474182   0.0498522 6.15418e-05
       13332   0.0474178    0.049852 6.15375e-05
       13333   0.0474177   0.0498518 6.15331e-05
       13334   0.0474189   0.0498516 6.15288e-05
       13335   0.0474205   0.0498515 6.15245e-05
       13336   0.0474229   0.0498513 6.15201e-05
       13337   0.0474258   0.0498511 6.15158e-05
       13338   0.0474293   0.0498509 6.15114e-05
       13339   0.0474335   0.0498507 6.15071e-05
       13340   0.0474387   0.0498505 6.15027e-05
       13341   0.0474437   0.0498504 6.14984e-05
       13342   0.0474496   0.0498502  6.1494e-05
       13343   0.0474561     0.04985 6.14897e-05
       13344   0.0474628   0.0498498 6.14853e-05
       13345   0.0474701   0.0498496  6.1481e-05
       13346   0.0474784   0.0498495 6.14766e-05
       13347   0.0474869   0.0498493 6.14723e-05
       13348   0.0474959   0.0498491 6.14679e-05
       13349   0.0475054   0.0498489 6.14636e-05
       13350   0.0475153   0.0498488 6.14592e-05
       13351   0.0475256   0.0498486 6.14549e-05
       13352   0.0475366   0.0498484 6.14505e-05
       13353   0.0475477   0.0498482 6.14462e-05
       13354    0.047559   0.0498481 6.14418e-05
       13355   0.0475706   0.0498479 6.14374e-05
       13356    0.047583   0.0498477 6.14331e-05
       13357   0.0475956   0.0498476 6.14287e-05
       13358   0.0476084   0.0498474 6.14243e-05
       13359   0.0476212   0.0498472   6.142e-05
       13360   0.0476346   0.0498471 6.14156e-05
       13361   0.0476481   0.0498469 6.14112e-05
       13362   0.0476622   0.0498467 6.14068e-05
       13363   0.0476765   0.0498466 6.14024e-05
       13364   0.0476907   0.0498464 6.13981e-05
       13365    0.047705   0.0498463 6.13937e-05
       13366   0.0477195   0.0498461 6.13893e-05
       13367   0.0477342   0.0498459 6.13849e-05
       13368    0.047749   0.0498458 6.13805e-05
       13369   0.0477638   0.0498456 6.13761e-05
       13370    0.047779   0.0498455 6.13717e-05
       13371    0.047794   0.0498453 6.13673e-05
       13372   0.0478088   0.0498452 6.13629e-05
       13373    0.047824    0.049845 6.13585e-05
       13374   0.0478391   0.0498449 6.13541e-05
       13375   0.0478541   0.0498447 6.13497e-05
       13376   0.0478688   0.0498446 6.13453e-05
       13377   0.0478838   0.0498444 6.13409e-05
       13378   0.0478986   0.0498443 6.13365e-05
       13379   0.0479134   0.0498441 6.13321e-05
       13380   0.0479281    0.049844 6.13276e-05
       13381   0.0479426   0.0498438 6.13232e-05
       13382    0.047957   0.0498437 6.13188e-05
       13383   0.0479713   0.0498436 6.13144e-05
       13384   0.0479854   0.0498434   6.131e-05
       13385   0.0479993   0.0498433 6.13055e-05
       13386   0.0480132   0.0498432 6.13011e-05
       13387   0.0480267    0.049843 6.12967e-05
       13388   0.0480399   0.0498429 6.12922e-05
       13389   0.0480529   0.0498427 6.12878e-05
       13390   0.0480656   0.0498426 6.12834e-05
       13391   0.0480781   0.0498425 6.12789e-05
       13392   0.0480902   0.0498424 6.12745e-05
       13393   0.0481018   0.0498422 6.12701e-05
       13394   0.0481134   0.0498421 6.12656e-05
       13395   0.0481246    0.049842 6.12612e-05
       13396   0.0481355   0.0498418 6.12568e-05
       13397    0.048146   0.0498417 6.12523e-05
       13398   0.0481561   0.0498416 6.12479e-05
       13399   0.0481659   0.0498415 6.12434e-05
       13400   0.0481753   0.0498413  6.1239e-05
       13401   0.0481843   0.0498412 6.12345e-05
       13402   0.0481929   0.0498411 6.12301e-05
       13403   0.0482011    0.049841 6.12256e-05
       13404   0.0482089   0.0498408 6.12212e-05
       13405   0.0482167   0.0498407 6.12168e-05
       13406   0.0482243   0.0498406 6.12123e-05
       13407   0.0482308   0.0498405 6.12079e-05
       13408   0.0482369   0.0498404 6.12034e-05
       13409   0.0482424   0.0498402  6.1199e-05
       13410   0.0482476   0.0498401 6.11945e-05
       13411   0.0482525     0.04984 6.11901e-05
       13412   0.0482567   0.0498399 6.11856e-05
       13413   0.0482604   0.0498398 6.11812e-05
       13414   0.0482637   0.0498397 6.11767e-05
       13415   0.0482665   0.0498395 6.11723e-05
       13416   0.0482687   0.0498394 6.11678e-05
       13417   0.0482703   0.0498393 6.11634e-05
       13418    0.048272   0.0498392 6.11589e-05
       13419   0.0482729   0.0498391 6.11545e-05
       13420   0.0482734    0.049839   6.115e-05
       13421   0.0482732   0.0498388 6.11456e-05
       13422    0.048273   0.0498387 6.11411e-05
       13423   0.0482721   0.0498386 6.11367e-05
       13424   0.0482708   0.0498385 6.11323e-05
       13425    0.048269   0.0498384 6.11278e-05
       13426   0.0482668   0.0498383 6.11234e-05
       13427   0.0482641   0.0498381 6.11189e-05
       13428   0.0482611    0.049838 6.11145e-05
       13429   0.0482578   0.0498379 6.11101e-05
       13430   0.0482542   0.0498378 6.11056e-05
       13431   0.0482499   0.0498377 6.11012e-05
       13432    0.048245   0.0498375 6.10968e-05
       13433   0.0482399   0.0498374 6.10923e-05
       13434   0.0482345   0.0498373 6.10879e-05
       13435   0.0482287   0.0498372 6.10835e-05
       13436   0.0482226   0.0498371  6.1079e-05
       13437   0.0482159   0.0498369 6.10746e-05
       13438   0.0482092   0.0498368 6.10702e-05
       13439   0.0482023   0.0498367 6.10658e-05
       13440    0.048195   0.0498366 6.10613e-05
       13441   0.0481874   0.0498365 6.10569e-05
       13442   0.0481795   0.0498363 6.10525e-05
       13443   0.0481713   0.0498362 6.10481e-05
       13444    0.048163   0.0498361 6.10437e-05
       13445   0.0481539    0.049836 6.10393e-05
       13446   0.0481454   0.0498358 6.10349e-05
       13447   0.0481362   0.0498357 6.10304e-05
       13448   0.0481271   0.0498356  6.1026e-05
       13449   0.0481178   0.0498355 6.10216e-05
       13450   0.0481082   0.0498353 6.10172e-05
       13451   0.0480987   0.0498352 6.10128e-05
       13452   0.0480891   0.0498351 6.10084e-05
       13453   0.0480794   0.0498349  6.1004e-05
       13454   0.0480697   0.0498348 6.09996e-05
       13455   0.0480599   0.0498347 6.09953e-05
       13456   0.0480499   0.0498345 6.09909e-05
       13457   0.0480403   0.0498344 6.09865e-05
       13458   0.0480305   0.0498343 6.09821e-05
       13459   0.0480208   0.0498341 6.09777e-05
       13460    0.048011    0.049834 6.09733e-05
       13461   0.0480012   0.0498339  6.0969e-05
       13462   0.0479916   0.0498337 6.09646e-05
       13463   0.0479821   0.0498336 6.09602e-05
       13464    0.047973   0.0498335 6.09558e-05
       13465   0.0479637   0.0498333 6.09515e-05
       13466   0.0479547   0.0498332 6.09471e-05
       13467   0.0479455    0.049833 6.09427e-05
       13468    0.047937   0.0498329 6.09384e-05
       13469   0.0479284   0.0498328  6.0934e-05
       13470   0.0479198   0.0498326 6.09297e-05
       13471   0.0479116   0.0498325 6.09253e-05
       13472   0.0479036   0.0498323 6.09209e-05
       13473   0.0478959   0.0498322 6.09166e-05
       13474   0.0478882    0.049832 6.09122e-05
       13475    0.047881   0.0498319 6.09079e-05
       13476   0.0478741   0.0498317 6.09035e-05
       13477   0.0478671   0.0498316 6.08992e-05
       13478   0.0478605   0.0498315 6.08949e-05
       13479   0.0478544   0.0498313 6.08905e-05
       13480   0.0478483   0.0498312 6.08862e-05
       13481   0.0478428    0.049831 6.08818e-05
       13482   0.0478376   0.0498309 6.08775e-05
       13483   0.0478322   0.0498307 6.08732e-05
       13484   0.0478276   0.0498306 6.08688e-05
       13485   0.0478232   0.0498304 6.08645e-05
       13486   0.0478192   0.0498303 6.08602e-05
       13487   0.0478153   0.0498301 6.08558e-05
       13488   0.0478119     0.04983 6.08515e-05
       13489   0.0478088   0.0498298 6.08472e-05
       13490    0.047806   0.0498297 6.08429e-05
       13491   0.0478033   0.0498295 6.08385e-05
       13492   0.0478014   0.0498294 6.08342e-05
       13493   0.0477994   0.0498292 6.08299e-05
       13494   0.0477978   0.0498291 6.08256e-05
       13495   0.0477964   0.0498289 6.08213e-05
       13496   0.0477953   0.0498288 6.08169e-05
       13497   0.0477945   0.0498286 6.08126e-05
       13498   0.0477936   0.0498285 6.08083e-05
       13499   0.0477933   0.0498283  6.0804e-05
       13500   0.0477931   0.0498282 6.07997e-05
       13501   0.0477932    0.049828 6.07953e-05
       13502   0.0477934   0.0498279  6.0791e-05
       13503   0.0477936   0.0498277 6.07867e-05
       13504   0.0477942   0.0498276 6.07824e-05
       13505    0.047795   0.0498274 6.07781e-05
       13506   0.0477956   0.0498273 6.07738e-05
       13507   0.0477969   0.0498271 6.07695e-05
       13508   0.0477981    0.049827 6.07651e-05
       13509   0.0477993   0.0498268 6.07608e-05
       13510   0.0478011   0.0498267 6.07565e-05
       13511   0.0478025   0.0498265 6.07522e-05
       13512   0.0478039   0.0498264 6.07479e-05
       13513   0.0478054   0.0498262 6.07436e-05
       13514   0.0478069   0.0498261 6.07393e-05
       13515   0.0478082   0.0498259  6.0735e-05
       13516   0.0478097   0.0498258 6.07307e-05
       13517   0.0478114   0.0498256 6.07263e-05
       13518   0.0478129   0.0498255  6.0722e-05
       13519   0.0478143   0.0498253 6.07177e-05
       13520   0.0478161   0.0498252 6.07134e-05
       13521   0.0478172    0.049825 6.07091e-05
       13522   0.0478188   0.0498249 6.07048e-05
       13523   0.0478197   0.0498247 6.07005e-05
       13524   0.0478207   0.0498246 6.06962e-05
       13525   0.0478213   0.0498244 6.06919e-05
       13526   0.0478223   0.0498243 6.06876e-05
       13527    0.047823   0.0498241 6.06833e-05
       13528   0.0478235    0.049824  6.0679e-05
       13529   0.0478236   0.0498238 6.06746e-05
       13530   0.0478236   0.0498237 6.06703e-05
       13531    0.047824   0.0498235  6.0666e-05
       13532   0.0478239   0.0498234 6.06617e-05
       13533   0.0478237   0.0498232 6.06574e-05
       13534   0.0478234   0.0498231 6.06531e-05
       13535   0.0478234    0.049823 6.06488e-05
       13536   0.0478224   0.0498228 6.06445e-05
       13537   0.0478219   0.0498227 6.06402e-05
       13538   0.0478211   0.0498225 6.06359e-05
       13539   0.0478204   0.0498224 6.06316e-05
       13540   0.0478194   0.0498222 6.06273e-05
       13541   0.0478183   0.0498221  6.0623e-05
       13542   0.0478172   0.0498219 6.06187e-05
       13543   0.0478162   0.0498218 6.06144e-05
       13544   0.0478147   0.0498216 6.06102e-05
       13545   0.0478135   0.0498215 6.06059e-05
       13546   0.0478118   0.0498213 6.06016e-05
       13547   0.0478103   0.0498212 6.05973e-05
       13548   0.0478091    0.049821  6.0593e-05
       13549   0.0478083   0.0498209 6.05887e-05
       13550   0.0478068   0.0498207 6.05844e-05
       13551   0.0478055   0.0498206 6.05801e-05
       13552   0.0478048   0.0498204 6.05758e-05
       13553    0.047804   0.0498203 6.05715e-05
       13554   0.0478037   0.0498201 6.05673e-05
       13555   0.0478039     0.04982  6.0563e-05
       13556   0.0478042   0.0498198 6.05587e-05
       13557   0.0478047   0.0498197 6.05544e-05
       13558   0.0478056   0.0498195 6.05501e-05
       13559   0.0478067   0.0498194 6.05458e-05
       13560   0.0478084   0.0498192 6.05416e-05
       13561   0.0478106   0.0498191 6.05373e-05
       13562   0.0478133   0.0498189  6.0533e-05
       13563    0.047817   0.0498188 6.05287e-05
       13564   0.0478208   0.0498187 6.05244e-05
       13565   0.0478254   0.0498185 6.05201e-05
       13566   0.0478305   0.0498184 6.05159e-05
       13567    0.047836   0.0498182 6.05116e-05
       13568   0.0478426   0.0498181 6.05073e-05
       13569   0.0478499   0.0498179  6.0503e-05
       13570   0.0478578   0.0498178 6.04987e-05
       13571   0.0478668   0.0498176 6.04944e-05
       13572   0.0478769   0.0498175 6.04901e-05
       13573   0.0478877   0.0498173 6.04858e-05
       13574   0.0478996   0.0498172 6.04816e-05
       13575   0.0479125   0.0498171 6.04773e-05
       13576   0.0479264   0.0498169  6.0473e-05
       13577   0.0479417   0.0498168 6.04687e-05
       13578   0.0479579   0.0498167 6.04644e-05
       13579   0.0479751   0.0498165 6.04601e-05
       13580   0.0479937   0.0498164 6.04558e-05
       13581   0.0480133   0.0498162 6.04515e-05
       13582   0.0480346   0.0498161 6.04472e-05
       13583   0.0480573    0.049816 6.04428e-05
       13584   0.0480813   0.0498159 6.04385e-05
       13585   0.0481066   0.0498157 6.04342e-05
       13586   0.0481337   0.0498156 6.04299e-05
       13587   0.0481619   0.0498155 6.04256e-05
       13588   0.0481918   0.0498154 6.04212e-05
       13589   0.0482231   0.0498153 6.04169e-05
       13590   0.0482561   0.0498151 6.04126e-05
       13591   0.0482906    0.049815 6.04082e-05
       13592   0.0483268   0.0498149 6.04039e-05
       13593   0.0483647   0.0498148 6.03995e-05
       13594   0.0484043   0.0498147 6.03952e-05
       13595   0.0484453   0.0498146 6.03908e-05
       13596   0.0484884   0.0498145 6.03865e-05
       13597   0.0485332   0.0498144 6.03821e-05
       13598   0.0485798   0.0498143 6.03777e-05
       13599   0.0486283   0.0498142 6.03733e-05
       13600   0.0486786   0.0498142  6.0369e-05
       13601   0.0487303   0.0498141 6.03646e-05
       13602   0.0487843    0.049814 6.03602e-05
       13603   0.0488404   0.0498139 6.03558e-05
       13604   0.0488983   0.0498139 6.03514e-05
       13605    0.048958   0.0498138  6.0347e-05
       13606   0.0490197   0.0498137 6.03426e-05
       13607   0.0490833   0.0498137 6.03382e-05
       13608   0.0491491   0.0498136 6.03338e-05
       13609   0.0492169   0.0498136 6.03293e-05
       13610   0.0492861   0.0498136 6.03249e-05
       13611   0.0493576   0.0498135 6.03205e-05
       13612   0.0494315   0.0498135 6.03161e-05
       13613   0.0495069   0.0498135 6.03116e-05
       13614    0.049584   0.0498134 6.03072e-05
       13615   0.0496634   0.0498134 6.03028e-05
       13616   0.0497449   0.0498134 6.02984e-05
       13617   0.0498281   0.0498134 6.02939e-05
       13618   0.0499133   0.0498134 6.02895e-05
       13619   0.0500005   0.0498135 6.02851e-05
       13620   0.0500895   0.0498135 6.02807e-05
       13621   0.0501804   0.0498135 6.02762e-05
       13622   0.0502733   0.0498135 6.02718e-05
       13623    0.050368   0.0498136 6.02674e-05
       13624   0.0504645   0.0498136  6.0263e-05
       13625   0.0505626   0.0498137 6.02586e-05
       13626   0.0506625   0.0498137 6.02542e-05
       13627   0.0507644   0.0498138 6.02498e-05
       13628    0.050868   0.0498139 6.02455e-05
       13629   0.0509735    0.049814 6.02411e-05
       13630   0.0510799   0.0498141 6.02368e-05
       13631   0.0511887   0.0498142 6.02324e-05
       13632   0.0512988   0.0498143 6.02281e-05
       13633   0.0514103   0.0498144 6.02238e-05
       13634   0.0515233   0.0498145 6.02195e-05
       13635   0.0516377   0.0498147 6.02152e-05
       13636   0.0517534   0.0498148  6.0211e-05
       13637   0.0518702   0.0498149 6.02068e-05
       13638   0.0519886   0.0498151 6.02026e-05
       13639   0.0521079   0.0498153 6.01984e-05
       13640   0.0522282   0.0498155 6.01942e-05
       13641   0.0523497   0.0498156 6.01901e-05
       13642   0.0524719   0.0498158  6.0186e-05
       13643   0.0525949    0.049816 6.01819e-05
       13644   0.0527187   0.0498162 6.01779e-05
       13645    0.052843   0.0498165 6.01739e-05
       13646    0.052968   0.0498167 6.01699e-05
       13647   0.0530936   0.0498169  6.0166e-05
       13648    0.053219   0.0498172 6.01621e-05
       13649    0.053345   0.0498174 6.01583e-05
       13650   0.0534706   0.0498177 6.01544e-05
       13651   0.0535959    0.049818 6.01507e-05
       13652   0.0537212   0.0498183  6.0147e-05
